node_id,stop_id,route_id,stop_lat,stop_lon,cluster_id,mode
545,2098,58,43.368387,-80.30427599999999,569,bus
546,4134,58,43.370396,-80.302781,1212,bus
547,4135,58,43.372389999999996,-80.3027745,574,bus
548,4137,58,43.376909,-80.3056875,572,bus
549,4138,58,43.379437,-80.306576,1213,bus
550,4139,58,43.381083000000004,-80.30717849999999,208,bus
551,4140,58,43.38427299999999,-80.3122545,1214,bus
552,4141,58,43.387449000000004,-80.313057,217,bus
553,4142,58,43.3891195,-80.31143900000001,216,bus
554,4143,58,43.391048,-80.308659,215,bus
555,4144,58,43.392288,-80.302242,1215,bus
556,3660,58,43.394043,-80.30342333333333,206,bus
557,1543,58,43.396328,-80.3037855,7,bus
558,1351,58,43.398097,-80.3055495,176,bus
559,1353,58,43.39744,-80.30926450000001,184,bus
560,4146,58,43.396223,-80.31768833333334,152,bus
561,1320,58,43.395942,-80.32085,179,bus
562,1066,58,43.392727666666666,-80.32265616666666,36,bus
563,4147,58,43.39541833333334,-80.32388266666668,274,bus
564,1275,58,43.396223,-80.31768833333334,152,bus
565,1328,58,43.39744,-80.30926450000001,184,bus
566,1311,58,43.398097,-80.3055495,176,bus
567,1011,58,43.396328,-80.3037855,7,bus
568,4176,58,43.393079,-80.302917,1222,bus
569,1378,58,43.39128366666667,-80.30236433333334,214,bus
570,1379,58,43.391048,-80.308659,215,bus
571,1380,58,43.3891195,-80.31143900000001,216,bus
572,1381,58,43.387449000000004,-80.313057,217,bus
573,4148,58,43.38427299999999,-80.3122545,1214,bus
574,1362,58,43.381083000000004,-80.30717849999999,208,bus
575,2108,58,43.378458,-80.306392,571,bus
576,2109,58,43.376909,-80.3056875,572,bus
577,2110,58,43.373947,-80.303469,573,bus
578,2111,58,43.372389999999996,-80.3027745,574,bus
579,4149,58,43.370396,-80.302781,1212,bus
580,4150,58,43.368387,-80.30427599999999,569,bus
581,1603,58,43.365415750000004,-80.30577600000001,326,bus
582,4152,58,43.362115,-80.3096,328,bus
583,3536,58,43.359976,-80.311465,1026,bus
584,3488,206,43.42224922222223,-80.44161911111112,1014,bus
585,1567,206,43.4106815,-80.3997085,305,bus
586,1569,206,43.4099205,-80.39298166666667,306,bus
587,1573,206,43.4079665,-80.39192349999999,307,bus
588,1574,206,43.406268,-80.38918,308,bus
589,4223,206,43.404125,-80.385566,1240,bus
590,4104,206,43.399517333333336,-80.37555866666666,309,bus
591,1585,206,43.39873,-80.363539,314,bus
592,1587,206,43.395850749999994,-80.3583565,240,bus
593,1589,206,43.393074999999996,-80.35294250000001,317,bus
594,1591,206,43.39026774999999,-80.34649025,227,bus
595,1597,206,43.3795245,-80.3289825,322,bus
596,1600,206,43.372868999999994,-80.31813399999999,323,bus
597,1603,206,43.365415750000004,-80.30577600000001,326,bus
598,3536,206,43.359976,-80.311465,1026,bus
599,1521,206,43.35736175,-80.31318933333334,296,bus
600,3863,206,43.35315925,-80.31759774999999,483,bus
601,3864,206,43.352458,-80.3236425,1128,bus
602,2249,206,43.351566000000005,-80.3288895,626,bus
603,2290,206,43.3507345,-80.33366799999999,581,bus
604,2250,206,43.349767,-80.336221,627,bus
605,4105,206,43.344468,-80.331309,1201,bus
606,4106,206,43.346412,-80.328772,1202,bus
607,2134,206,43.350057,-80.330001,580,bus
608,2136,206,43.3507345,-80.33366799999999,581,bus
609,2267,206,43.351566000000005,-80.3288895,626,bus
610,3861,206,43.352458,-80.3236425,1128,bus
611,3862,206,43.35315925,-80.31759774999999,483,bus
612,1515,206,43.35736175,-80.31318933333334,296,bus
613,1590,206,43.4099205,-80.39298166666667,306,bus
614,1640,206,43.4106815,-80.3997085,305,bus
615,1043,206,43.427554,-80.432887,27,bus
616,1605,206,43.359091,-80.310891,327,bus
617,1608,206,43.365415750000004,-80.30577600000001,326,bus
618,1612,206,43.373740999999995,-80.3189045,330,bus
619,1615,206,43.3795245,-80.3289825,322,bus
620,1622,206,43.39026774999999,-80.34649025,227,bus
621,1624,206,43.393074999999996,-80.35294250000001,317,bus
622,1455,206,43.395850749999994,-80.3583565,240,bus
623,1627,206,43.39873,-80.363539,314,bus
624,1635,206,43.399517333333336,-80.37555866666666,309,bus
625,1636,206,43.405837,-80.386097,337,bus
626,1638,206,43.4079665,-80.39192349999999,307,bus
627,1066,56,43.392727666666666,-80.32265616666666,36,bus
628,1477,56,43.39541833333334,-80.32388266666668,274,bus
629,1478,56,43.398577,-80.324809,275,bus
630,4161,56,43.401384,-80.3272125,249,bus
631,1429,56,43.400371500000006,-80.3314575,248,bus
632,1430,56,43.399635,-80.3356525,247,bus
633,3280,56,43.399167,-80.33826250000001,246,bus
634,1431,56,43.398745500000004,-80.340682,245,bus
635,1432,56,43.398437,-80.342642,252,bus
636,1433,56,43.398185,-80.344636,244,bus
637,3519,56,43.4024945,-80.3466985,242,bus
638,1282,56,43.40468966666666,-80.34759166666667,156,bus
639,1283,56,43.404041,-80.35180700000001,157,bus
640,1284,56,43.403544499999995,-80.3547755,158,bus
641,4121,56,43.4011545,-80.3548665,1024,bus
642,4154,56,43.398778,-80.3555215,241,bus
643,4156,56,43.395850749999994,-80.3583565,240,bus
644,1588,56,43.394408999999996,-80.35553999999999,316,bus
645,1589,56,43.393074999999996,-80.35294250000001,317,bus
646,1443,56,43.391082,-80.349241,256,bus
647,4157,56,43.38947,-80.347546,1216,bus
648,1402,56,43.388449,-80.348442,228,bus
649,1403,56,43.38958,-80.351023,229,bus
650,1404,56,43.390618,-80.353135,230,bus
651,1405,56,43.389028,-80.354285,231,bus
652,1407,56,43.388483,-80.357739,233,bus
653,1408,56,43.389308,-80.360385,234,bus
654,1410,56,43.391411,-80.364474,236,bus
655,1411,56,43.39306,-80.363111,237,bus
656,1412,56,43.394637,-80.361576,238,bus
657,1413,56,43.394143,-80.360247,239,bus
658,1414,56,43.395850749999994,-80.3583565,240,bus
659,1416,56,43.398778,-80.3555215,241,bus
660,3522,56,43.4011545,-80.3548665,1024,bus
661,1289,56,43.403544499999995,-80.3547755,158,bus
662,1290,56,43.404041,-80.35180700000001,157,bus
663,1417,56,43.40468966666666,-80.34759166666667,156,bus
664,1418,56,43.4024945,-80.3466985,242,bus
665,1419,56,43.40005,-80.346021,243,bus
666,1420,56,43.398185,-80.344636,244,bus
667,1421,56,43.398745500000004,-80.340682,245,bus
668,1422,56,43.399167,-80.33826250000001,246,bus
669,1423,56,43.399635,-80.3356525,247,bus
670,1424,56,43.400371500000006,-80.3314575,248,bus
671,1425,56,43.401384,-80.3272125,249,bus
672,1426,56,43.401165500000005,-80.3258675,250,bus
673,1427,56,43.39746,-80.324883,251,bus
674,1065,203,43.392727666666666,-80.32265616666666,36,bus
675,3845,203,43.3946875,-80.31668400000001,178,bus
676,1170,203,43.3925665,-80.315301,97,bus
677,1280,203,43.390778499999996,-80.312206,154,bus
678,3660,203,43.394043,-80.30342333333333,206,bus
679,1544,203,43.399049000000005,-80.3046205,280,bus
680,1546,203,43.4035605,-80.3060565,279,bus
681,1547,203,43.405804999999994,-80.30711799999999,192,bus
682,1549,203,43.4107685,-80.30829,278,bus
683,1550,203,43.417309,-80.31026,302,bus
684,2107,203,43.420854500000004,-80.3104355,570,bus
685,1258,203,43.424345,-80.3101365,142,bus
686,1259,203,43.4269415,-80.3099095,143,bus
687,1281,203,43.429896,-80.308815,155,bus
688,1299,203,43.431593,-80.309257,166,bus
689,1300,203,43.4346865,-80.3116315,167,bus
690,1291,203,43.435491333333324,-80.32043566666668,161,bus
691,4100,203,43.434313,-80.336514,1199,bus
692,4102,203,43.431057499999994,-80.3451505,1200,bus
693,1020,203,43.4269675,-80.3641125,13,bus
694,3649,203,43.425372,-80.374368,1057,bus
695,1035,203,43.424561000000004,-80.37842666666667,23,bus
696,3531,203,43.421839,-80.3836795,159,bus
697,2318,203,43.416753,-80.38719866666666,160,bus
698,1569,203,43.4099205,-80.39298166666667,306,bus
699,1573,203,43.4079665,-80.39192349999999,307,bus
700,1574,203,43.406268,-80.38918,308,bus
701,4223,203,43.404125,-80.385566,1240,bus
702,3641,203,43.387951,-80.4115035,392,bus
703,1732,203,43.3903385,-80.403539,394,bus
704,1728,203,43.387951,-80.4115035,392,bus
705,3888,203,43.385293,-80.398107,1141,bus
706,1636,203,43.405837,-80.386097,337,bus
707,1638,203,43.4079665,-80.39192349999999,307,bus
708,1572,203,43.4099205,-80.39298166666667,306,bus
709,1288,203,43.416753,-80.38719866666666,160,bus
710,1287,203,43.421839,-80.3836795,159,bus
711,1036,203,43.424561000000004,-80.37842666666667,23,bus
712,3849,203,43.425387,-80.373001,1120,bus
713,1021,203,43.4269675,-80.3641125,13,bus
714,4103,203,43.431057499999994,-80.3451505,1200,bus
715,4101,203,43.434313,-80.336514,1199,bus
716,1296,203,43.435491333333324,-80.32043566666668,161,bus
717,1308,203,43.4346865,-80.3116315,167,bus
718,1309,203,43.430488,-80.309764,174,bus
719,1310,203,43.42911,-80.309656,175,bus
720,3857,203,43.4269415,-80.3099095,143,bus
721,1312,203,43.424345,-80.3101365,142,bus
722,2106,203,43.420854500000004,-80.3104355,570,bus
723,1484,203,43.4181925,-80.311095,165,bus
724,1485,203,43.4107685,-80.30829,278,bus
725,1487,203,43.405804999999994,-80.30711799999999,192,bus
726,1488,203,43.4035605,-80.3060565,279,bus
727,1490,203,43.399049000000005,-80.3046205,280,bus
728,1357,203,43.394043,-80.30342333333333,206,bus
729,1279,203,43.390778499999996,-80.312206,154,bus
730,1358,203,43.391363999999996,-80.31460150000001,207,bus
731,3499,8,43.42224922222223,-80.44161911111112,1014,bus
732,1047,8,43.42403,-80.434555,29,bus
733,2621,8,43.42887866666666,-80.432413,26,bus
734,2622,8,43.429393,-80.435032,768,bus
735,2623,8,43.430619,-80.43722,769,bus
736,1870,8,43.4322045,-80.43912,434,bus
737,1871,8,43.4335005,-80.4417955,435,bus
738,1872,8,43.433504,-80.444322,436,bus
739,1873,8,43.434266,-80.44777275000001,437,bus
740,1874,8,43.435612,-80.450988,438,bus
741,1875,8,43.4363435,-80.453341,439,bus
742,3715,8,43.439102,-80.46100233333334,1041,bus
743,2616,8,43.442192500000004,-80.465182,767,bus
744,2563,8,43.444612,-80.468016,750,bus
745,2636,8,43.44557399999999,-80.4708255,779,bus
746,2649,8,43.446568,-80.475375,781,bus
747,2653,8,43.44947725,-80.48107725,696,bus
748,2408,8,43.450525,-80.4843095,675,bus
749,1375,8,43.45048,-80.486962,213,bus
750,1879,8,43.4522335,-80.49170050000001,441,bus
751,1893,8,43.4528265,-80.49796125,273,bus
752,2541,8,43.45379633333334,-80.49541166666667,451,bus
753,2462,8,43.457113250000006,-80.495005,722,bus
754,2463,8,43.458973,-80.497098,723,bus
755,2464,8,43.4613715,-80.4996935,724,bus
756,2466,8,43.463950499999996,-80.503064,725,bus
757,2537,8,43.465391249999996,-80.50549025000001,41,bus
758,3088,8,43.467035499999994,-80.5082965,900,bus
759,3089,8,43.46859033333334,-80.510709,537,bus
760,3090,8,43.470049,-80.512376,901,bus
761,2665,8,43.471200249999995,-80.51356175000001,785,bus
762,2667,8,43.475016499999995,-80.517281,786,bus
763,2670,8,43.477741,-80.520629,788,bus
764,2671,8,43.476762,-80.5232825,789,bus
765,3621,8,43.475879166666665,-80.5253945,94,bus
766,2785,8,43.475879166666665,-80.5253945,94,bus
767,2786,8,43.476762,-80.5232825,789,bus
768,2787,8,43.477741,-80.520629,788,bus
769,2833,8,43.475016499999995,-80.517281,786,bus
770,2835,8,43.471200249999995,-80.51356175000001,785,bus
771,3107,8,43.46983,-80.513058,498,bus
772,3606,8,43.46859033333334,-80.510709,537,bus
773,3108,8,43.467035499999994,-80.5082965,900,bus
774,2534,8,43.465391249999996,-80.50549025000001,41,bus
775,2494,8,43.463950499999996,-80.503064,725,bus
776,2496,8,43.4613715,-80.4996935,724,bus
777,2498,8,43.458973,-80.497098,723,bus
778,2499,8,43.457113250000006,-80.495005,722,bus
779,2539,8,43.4548205,-80.4940685,471,bus
780,1474,8,43.4528265,-80.49796125,273,bus
781,1899,8,43.4522335,-80.49170050000001,441,bus
782,3575,8,43.451191,-80.486145,1040,bus
783,2359,8,43.450525,-80.4843095,675,bus
784,2843,8,43.44947725,-80.48107725,696,bus
785,2845,8,43.446969,-80.476529,848,bus
786,2847,8,43.44557399999999,-80.4708255,779,bus
787,2566,8,43.44424899999999,-80.467102,484,bus
788,2617,8,43.442192500000004,-80.465182,767,bus
789,3576,8,43.439102,-80.46100233333334,1041,bus
790,2610,8,43.4363435,-80.453341,439,bus
791,2612,8,43.434266,-80.44777275000001,437,bus
792,2613,8,43.433504,-80.444322,436,bus
793,2614,8,43.4335005,-80.4417955,435,bus
794,2861,8,43.4322045,-80.43912,434,bus
795,2862,8,43.429393,-80.435032,768,bus
796,1043,8,43.427554,-80.432887,27,bus
797,1044,8,43.423315,-80.436234,28,bus
798,7033,77,43.370375,-80.70394,1269,bus
799,7025,77,43.373565,-80.7045815,1268,bus
800,7023,77,43.376689,-80.707802,1267,bus
801,7021,77,43.378243,-80.7117355,1266,bus
802,7019,77,43.377735,-80.713874,1265,bus
803,7017,77,43.3815135,-80.71462149999999,1264,bus
804,7035,77,43.387721,-80.7111615,1263,bus
805,7010,77,43.396889,-80.70473799999999,1262,bus
806,7008,77,43.401243,-80.687381,1261,bus
807,7007,77,43.403619,-80.669203,1260,bus
808,7005,77,43.40460349999999,-80.66313550000001,1258,bus
809,7003,77,43.4055345,-80.6568335,1257,bus
810,7039,77,43.4071895,-80.646101,1271,bus
811,7001,77,43.4133815,-80.605959,1256,bus
812,7040,77,43.4211065,-80.55889099999999,1270,bus
813,1203,77,43.423486499999996,-80.55270300000001,99,bus
814,4002,77,43.435396857142855,-80.56067799999998,1136,bus
815,1180,77,43.423486499999996,-80.55270300000001,99,bus
816,7037,77,43.4211065,-80.55889099999999,1270,bus
817,7041,77,43.417574,-80.580519,1272,bus
818,7000,77,43.4133815,-80.605959,1256,bus
819,7038,77,43.4071895,-80.646101,1271,bus
820,7002,77,43.4055345,-80.6568335,1257,bus
821,7004,77,43.40460349999999,-80.66313550000001,1258,bus
822,7006,77,43.403461,-80.671388,1259,bus
823,7009,77,43.396889,-80.70473799999999,1262,bus
824,7011,77,43.387721,-80.7111615,1263,bus
825,7016,77,43.3815135,-80.71462149999999,1264,bus
826,7018,77,43.377735,-80.713874,1265,bus
827,7020,77,43.378243,-80.7117355,1266,bus
828,7022,77,43.376689,-80.707802,1267,bus
829,7024,77,43.373565,-80.7045815,1268,bus
830,1732,76,43.3903385,-80.403539,394,bus
831,1734,76,43.391016,-80.41000249999999,391,bus
832,1728,76,43.387951,-80.4115035,392,bus
833,3959,76,43.387266499999996,-80.4234285,1162,bus
834,3958,76,43.384681,-80.425885,1161,bus
835,3957,76,43.382858999999996,-80.427038,1160,bus
836,3953,76,43.382957000000005,-80.428655,1156,bus
837,3956,76,43.3860295,-80.43165,1159,bus
838,3955,76,43.387141,-80.43532400000001,1158,bus
839,3954,76,43.390745499999994,-80.438607,1157,bus
840,1823,76,43.391897,-80.4401835,417,bus
841,1745,76,43.39363666666667,-80.43686233333334,395,bus
842,1824,76,43.3940395,-80.433647,382,bus
843,2052,76,43.39535775,-80.4315865,383,bus
844,1828,76,43.3909895,-80.4279555,419,bus
845,1829,76,43.391407,-80.43119300000001,418,bus
846,1830,76,43.3940395,-80.433647,382,bus
847,3746,76,43.39363666666667,-80.43686233333334,395,bus
848,1831,76,43.391897,-80.4401835,417,bus
849,3961,76,43.390745499999994,-80.438607,1157,bus
850,3962,76,43.387141,-80.43532400000001,1158,bus
851,3963,76,43.3860295,-80.43165,1159,bus
852,3999,76,43.382957000000005,-80.428655,1156,bus
853,3964,76,43.382858999999996,-80.427038,1160,bus
854,3965,76,43.384681,-80.425885,1161,bus
855,3966,76,43.387266499999996,-80.4234285,1162,bus
856,3641,76,43.387951,-80.4115035,392,bus
857,1731,76,43.389642,-80.408066,393,bus
858,3490,7,43.42224922222223,-80.44161911111112,1014,bus
859,2584,7,43.424625500000005,-80.4414875,759,bus
860,2585,7,43.4256075,-80.445346,758,bus
861,2586,7,43.427865499999996,-80.4448495,757,bus
862,2587,7,43.42863,-80.44654750000001,756,bus
863,2589,7,43.429969,-80.45074249999999,755,bus
864,2590,7,43.431159,-80.454438,754,bus
865,2603,7,43.4343415,-80.45271650000001,753,bus
866,2605,7,43.434455,-80.4567375,752,bus
867,2606,7,43.4345105,-80.4590165,764,bus
868,1878,7,43.437511,-80.46025,440,bus
869,1880,7,43.439803999999995,-80.4663405,442,bus
870,1881,7,43.441066500000005,-80.46962300000001,443,bus
871,1882,7,43.442040500000004,-80.471981,444,bus
872,1883,7,43.44257375,-80.47396175,220,bus
873,1884,7,43.4442475,-80.4769785,445,bus
874,1885,7,43.445206,-80.4789355,446,bus
875,1886,7,43.445814000000006,-80.48092533333333,447,bus
876,2564,7,43.4473925,-80.4835885,448,bus
877,1888,7,43.449374750000004,-80.48755874999999,0,bus
878,1890,7,43.450445,-80.490613,449,bus
879,1891,7,43.4516275,-80.494243,450,bus
880,1893,7,43.4528265,-80.49796125,273,bus
881,1896,7,43.454476,-80.5032365,452,bus
882,1897,7,43.455054000000004,-80.50509450000001,453,bus
883,1898,7,43.45598,-80.5080015,454,bus
884,1900,7,43.457061,-80.511352,455,bus
885,1902,7,43.4583775,-80.5153,456,bus
886,1904,7,43.46028,-80.5191325,457,bus
887,1907,7,43.46434433333334,-80.52216200000001,460,bus
888,1909,7,43.46762,-80.5230455,461,bus
889,1910,7,43.4699605,-80.5236635,462,bus
890,1911,7,43.472403,-80.52417,463,bus
891,1913,7,43.475879166666665,-80.5253945,94,bus
892,1914,7,43.478373500000004,-80.52541049999999,464,bus
893,1915,7,43.482004200000006,-80.52639020000001,465,bus
894,1916,7,43.485269,-80.52688599999999,466,bus
895,1917,7,43.4875115,-80.5273655,467,bus
896,1918,7,43.4914545,-80.52826250000001,468,bus
897,1919,7,43.494403,-80.52866,469,bus
898,1130,7,43.498175999999994,-80.5290369090909,65,bus
899,2569,7,43.442040500000004,-80.471981,444,bus
900,2570,7,43.441066500000005,-80.46962300000001,443,bus
901,2571,7,43.439803999999995,-80.4663405,442,bus
902,2572,7,43.437869,-80.461854,751,bus
903,3661,7,43.4345105,-80.4590165,764,bus
904,2573,7,43.434455,-80.4567375,752,bus
905,2575,7,43.4343415,-80.45271650000001,753,bus
906,2576,7,43.431159,-80.454438,754,bus
907,2578,7,43.429969,-80.45074249999999,755,bus
908,2580,7,43.42863,-80.44654750000001,756,bus
909,2581,7,43.427865499999996,-80.4448495,757,bus
910,2582,7,43.4256075,-80.445346,758,bus
911,2583,7,43.424625500000005,-80.4414875,759,bus
912,2504,7,43.496633,-80.529434,735,bus
913,2505,7,43.4914545,-80.52826250000001,468,bus
914,2507,7,43.4875115,-80.5273655,467,bus
915,2508,7,43.485269,-80.52688599999999,466,bus
916,2509,7,43.482004200000006,-80.52639020000001,465,bus
917,2532,7,43.478373500000004,-80.52541049999999,464,bus
918,2533,7,43.475879166666665,-80.5253945,94,bus
919,3581,7,43.472403,-80.52417,463,bus
920,2535,7,43.4699605,-80.5236635,462,bus
921,1957,7,43.46762,-80.5230455,461,bus
922,4048,7,43.46434433333334,-80.52216200000001,460,bus
923,1959,7,43.461389,-80.521716,502,bus
924,2536,7,43.46028,-80.5191325,457,bus
925,2538,7,43.4583775,-80.5153,456,bus
926,2540,7,43.457061,-80.511352,455,bus
927,2542,7,43.45598,-80.5080015,454,bus
928,2543,7,43.455054000000004,-80.50509450000001,453,bus
929,2544,7,43.454476,-80.5032365,452,bus
930,1901,7,43.4528265,-80.49796125,273,bus
931,2457,7,43.4516275,-80.494243,450,bus
932,2458,7,43.450769,-80.49179,721,bus
933,2561,7,43.449374750000004,-80.48755874999999,0,bus
934,3730,7,43.448207,-80.485491,1080,bus
935,1887,7,43.4473925,-80.4835885,448,bus
936,2565,7,43.445814000000006,-80.48092533333333,447,bus
937,3579,7,43.445206,-80.4789355,446,bus
938,2567,7,43.4442475,-80.4769785,445,bus
939,2568,7,43.44257375,-80.47396175,220,bus
940,1126,6,43.498175999999994,-80.5290369090909,65,bus
941,2810,6,43.501630500000005,-80.5306325,110,bus
942,4042,6,43.50357066666667,-80.52867133333335,106,bus
943,1920,6,43.505167,-80.52571900000001,470,bus
944,4008,6,43.5070595,-80.52441,1173,bus
945,4051,6,43.511360333333336,-80.52125366666667,1089,bus
946,4038,6,43.50907966666667,-80.51777633333332,1093,bus
947,4036,6,43.505947,-80.5110745,1181,bus
948,4035,6,43.503836,-80.50934266666665,474,bus
949,3784,6,43.498135,-80.503571,1094,bus
950,3679,6,43.496000333333335,-80.50164633333333,1064,bus
951,3680,6,43.492841999999996,-80.4977735,1063,bus
952,4032,6,43.4893544,-80.4939014,1062,bus
953,4030,6,43.48804,-80.492171,1180,bus
954,1941,6,43.4853845,-80.4885085,486,bus
955,1942,6,43.482784499999994,-80.48458550000001,487,bus
956,1943,6,43.4816615,-80.483074,488,bus
957,1944,6,43.4792855,-80.48443599999999,489,bus
958,1945,6,43.4777575,-80.4844085,490,bus
959,2440,6,43.475161,-80.4844035,705,bus
960,2441,6,43.471231,-80.4843745,704,bus
961,2442,6,43.469245,-80.48431099999999,703,bus
962,2444,6,43.46544,-80.484195,702,bus
963,2445,6,43.4642515,-80.48418050000001,701,bus
964,2447,6,43.460680999999994,-80.48411200000001,700,bus
965,2448,6,43.459753,-80.48695649999999,699,bus
966,2449,6,43.458768500000005,-80.49035825,698,bus
967,3744,6,43.457113250000006,-80.495005,722,bus
968,2539,6,43.4548205,-80.4940685,471,bus
969,1474,6,43.4528265,-80.49796125,273,bus
970,1273,6,43.450891999999996,-80.49546050000001,151,bus
971,2713,6,43.446874,-80.489903,697,bus
972,2715,6,43.4441185,-80.489307,812,bus
973,2716,6,43.442471,-80.48640449999999,813,bus
974,3618,6,43.44141225,-80.48433975,825,bus
975,2718,6,43.43992849999999,-80.482146,814,bus
976,2719,6,43.438756,-80.480288,815,bus
977,2721,6,43.437663,-80.478298,816,bus
978,2722,6,43.4358,-80.475161,817,bus
979,2724,6,43.4329735,-80.4720845,818,bus
980,2725,6,43.42885,-80.468284,819,bus
981,2115,6,43.4265605,-80.46652850000001,545,bus
982,1463,6,43.4234715,-80.46343350000001,266,bus
983,2730,6,43.4240915,-80.45925650000001,458,bus
984,2731,6,43.4217805,-80.45674700000001,820,bus
985,2732,6,43.4206335,-80.4548665,821,bus
986,2733,6,43.4213175,-80.451988,822,bus
987,2734,6,43.422178,-80.4493365,823,bus
988,2594,6,43.423525,-80.44663700000001,736,bus
989,2595,6,43.42276699999999,-80.44497899999999,734,bus
990,3495,6,43.421456,-80.441673,1015,bus
991,2497,6,43.42276699999999,-80.44497899999999,734,bus
992,2506,6,43.423525,-80.44663700000001,736,bus
993,2736,6,43.422178,-80.4493365,823,bus
994,2737,6,43.4213175,-80.451988,822,bus
995,2738,6,43.4206335,-80.4548665,821,bus
996,2740,6,43.4217805,-80.45674700000001,820,bus
997,1905,6,43.4240915,-80.45925650000001,458,bus
998,1906,6,43.421701,-80.459361,459,bus
999,2349,6,43.42232166666667,-80.46249566666667,262,bus
1000,2296,6,43.427782,-80.466792,641,bus
1001,2745,6,43.4329735,-80.4720845,818,bus
1002,2746,6,43.4358,-80.475161,817,bus
1003,2748,6,43.437663,-80.478298,816,bus
1004,2749,6,43.43992849999999,-80.482146,814,bus
1005,2750,6,43.44141225,-80.48433975,825,bus
1006,2751,6,43.442471,-80.48640449999999,813,bus
1007,2752,6,43.4441185,-80.489307,812,bus
1008,2410,6,43.446874,-80.489903,697,bus
1009,1376,6,43.44834900000001,-80.4882506,39,bus
1010,1313,6,43.450255,-80.493395,177,bus
1011,1292,6,43.450891999999996,-80.49546050000001,151,bus
1012,3226,6,43.4528265,-80.49796125,273,bus
1013,2541,6,43.45379633333334,-80.49541166666667,451,bus
1014,5049,6,43.457113250000006,-80.495005,722,bus
1015,2414,6,43.458768500000005,-80.49035825,698,bus
1016,2415,6,43.459753,-80.48695649999999,699,bus
1017,2416,6,43.460680999999994,-80.48411200000001,700,bus
1018,2418,6,43.4642515,-80.48418050000001,701,bus
1019,2419,6,43.46544,-80.484195,702,bus
1020,2421,6,43.469245,-80.48431099999999,703,bus
1021,2422,6,43.471231,-80.4843745,704,bus
1022,2423,6,43.475161,-80.4844035,705,bus
1023,2020,6,43.4777575,-80.4844085,490,bus
1024,2021,6,43.4792855,-80.48443599999999,489,bus
1025,2424,6,43.4816615,-80.483074,488,bus
1026,2022,6,43.482784499999994,-80.48458550000001,487,bus
1027,2023,6,43.4853845,-80.4885085,486,bus
1028,4031,6,43.48804,-80.492171,1180,bus
1029,4033,6,43.4893544,-80.4939014,1062,bus
1030,3673,6,43.492841999999996,-80.4977735,1063,bus
1031,4034,6,43.496000333333335,-80.50164633333333,1064,bus
1032,3789,6,43.49838033333334,-80.50451333333334,1085,bus
1033,1925,6,43.503836,-80.50934266666665,474,bus
1034,4037,6,43.505947,-80.5110745,1181,bus
1035,4016,6,43.50907966666667,-80.51777633333332,1093,bus
1036,3756,6,43.511360333333336,-80.52125366666667,1089,bus
1037,4009,6,43.5070595,-80.52441,1173,bus
1038,2088,6,43.505167,-80.52571900000001,470,bus
1039,4043,6,43.50357066666667,-80.52867133333335,106,bus
1040,1212,6,43.501630500000005,-80.5306325,110,bus
1041,3460,34,43.473917,-80.441893,1007,bus
1042,3147,34,43.475232,-80.438709,923,bus
1043,3148,34,43.476858,-80.433774,924,bus
1044,3163,34,43.477923,-80.430784,930,bus
1045,3164,34,43.479143,-80.428064,931,bus
1046,3571,34,43.475268,-80.429214,1037,bus
1047,3572,34,43.473067,-80.430112,1038,bus
1048,4011,34,43.47185,-80.43361,1174,bus
1049,3573,34,43.473145,-80.436788,1039,bus
1050,3431,34,43.472322,-80.441379,1002,bus
1051,3226,34,43.4528265,-80.49796125,273,bus
1052,2541,34,43.45379633333334,-80.49541166666667,451,bus
1053,2656,34,43.4563786,-80.489121,14,bus
1054,2414,34,43.458768500000005,-80.49035825,698,bus
1055,2415,34,43.459753,-80.48695649999999,699,bus
1056,2416,34,43.460680999999994,-80.48411200000001,700,bus
1057,3439,34,43.462377000000004,-80.48028400000001,992,bus
1058,3440,34,43.4641485,-80.4752005,993,bus
1059,3441,34,43.4671,-80.466559,994,bus
1060,3442,34,43.467797000000004,-80.463645,995,bus
1061,3447,34,43.468927,-80.45966050000001,996,bus
1062,3449,34,43.4699665,-80.4565125,998,bus
1063,3457,34,43.47091,-80.4523645,999,bus
1064,3458,34,43.471678499999996,-80.449108,1000,bus
1065,3459,34,43.472894,-80.44562350000001,1001,bus
1066,3145,34,43.473676,-80.443303,921,bus
1067,3421,34,43.472894,-80.44562350000001,1001,bus
1068,3420,34,43.471678499999996,-80.449108,1000,bus
1069,3419,34,43.47091,-80.4523645,999,bus
1070,3417,34,43.4699665,-80.4565125,998,bus
1071,3406,34,43.468927,-80.45966050000001,996,bus
1072,3405,34,43.467797000000004,-80.463645,995,bus
1073,3404,34,43.4671,-80.466559,994,bus
1074,3403,34,43.4641485,-80.4752005,993,bus
1075,3402,34,43.462377000000004,-80.48028400000001,992,bus
1076,2447,34,43.460680999999994,-80.48411200000001,700,bus
1077,2448,34,43.459753,-80.48695649999999,699,bus
1078,2449,34,43.458768500000005,-80.49035825,698,bus
1079,1023,34,43.4563786,-80.489121,14,bus
1080,1921,34,43.4548205,-80.4940685,471,bus
1081,1474,34,43.4528265,-80.49796125,273,bus
1082,1672,33,43.415274000000004,-80.51704733333334,354,bus
1083,1676,33,43.413526,-80.517447,355,bus
1084,2965,33,43.4106795,-80.5138955,882,bus
1085,2966,33,43.4103625,-80.5102855,883,bus
