origin_zone_id,dest_zone_id,bus,ion,transit_min_gc
40513,13006,55.0427,37.843099999999986,37.843099999999986
40731,13010,49.24130000000001,37.8365,37.8365
12718,40777,56.35939999999999,37.826600000000006,37.826600000000006
13138,21626,52.62049999999999,37.8134,37.8134
40528,12710,50.986999999999995,37.8134,37.8134
12701,40791,47.64740000000001,37.8101,37.8101
40438,12523,,37.8068,37.8068
12637,40424,48.5417,37.7969,37.7969
40716,13011,49.205000000000005,37.793600000000005,37.793600000000005
13023,40436,,37.787000000000006,37.787000000000006
13010,40701,,37.787000000000006,37.787000000000006
13010,40728,,37.7837,37.7837
13009,40402,41.2322,37.7837,37.7837
40526,12522,,37.78039999999999,37.78039999999999
40424,12508,46.7564,37.7771,37.7771
40405,12712,47.6276,37.7771,37.7771
21667,13138,50.6801,37.770500000000006,37.770500000000006
40506,12710,50.8979,37.770500000000006,37.770500000000006
40755,13009,49.205000000000005,37.7672,37.7672
12712,40528,,37.754000000000005,37.754000000000005
40422,12522,,37.750699999999995,37.750699999999995
12718,40791,51.1124,37.7408,37.7408
21225,13136,45.2846,37.7375,37.7375
40435,13136,50.5613,37.730900000000005,37.730900000000005
13002,40411,41.2322,37.730900000000005,37.730900000000005
12638,40436,,37.730900000000005,37.730900000000005
13002,40438,42.308,37.7276,37.7276
12715,40536,40.196,37.7177,37.7177
21242,12507,,37.7177,37.7177
12501,40521,,37.714400000000005,37.714400000000005
21225,13002,45.5057,37.707800000000006,37.707800000000006
40435,13002,50.7824,37.7012,37.7012
12628,40777,52.6172,37.69790000000001,37.69790000000001
13010,40502,,37.67810000000001,37.67810000000001
40436,12715,,37.6781,37.6781
40526,12718,53.71940000000001,37.6781,37.6781
12712,40424,,37.6715,37.6715
12707,40436,,37.668200000000006,37.668200000000006
13136,21218,61.7384,37.651700000000005,37.651700000000005
40411,12904,,37.648399999999995,37.648399999999995
40422,12718,64.59620000000001,37.648399999999995,37.648399999999995
40906,12639,,37.6451,37.6451
40521,12535,55.135099999999994,37.6418,37.6418
12904,40526,,37.63190000000001,37.63190000000001
40508,12904,,37.62200000000001,37.62200000000001
12710,21668,40.06400000000001,37.61540000000001,37.61540000000001
12510,40521,,37.6154,37.6154
12628,40791,46.48909999999999,37.6121,37.6121
12904,40511,,37.60220000000001,37.60220000000001
40535,13010,,37.6022,37.6022
40716,13006,48.875,37.58569999999998,37.58569999999998
40513,12712,54.626900000000006,37.5824,37.5824
40405,12507,,37.5659,37.5659
40731,13136,48.69020000000001,37.556,37.556
21208,13002,44.8193,37.55599999999999,37.55599999999999
13010,21213,,37.5461,37.5461
12904,40514,,37.53950000000001,37.53950000000001
12635,40777,58.6067,37.53620000000001,37.53620000000001
13011,40909,,37.52960000000001,37.52960000000001
40526,12503,,37.529599999999995,37.529599999999995
40731,13002,48.9113,37.5263,37.5263
13002,40791,39.1796,37.5263,37.5263
40424,13023,54.996500000000005,37.523,37.523
40909,12629,44.64769999999999,37.50979999999999,37.50979999999999
40422,12503,,37.4999,37.4999
12904,40508,,37.4999,37.4999
40528,13009,50.657,37.4834,37.4834
21225,12707,45.0272,37.48009999999999,37.48009999999999
21208,12522,,37.4768,37.4768
40434,12523,,37.4768,37.4768
12534,40436,,37.4735,37.4735
40435,12707,50.3039,37.4735,37.4735
40755,13010,48.875,37.4702,37.4702
13136,21626,69.1766,37.4603,37.4603
12710,40402,40.90219999999999,37.453700000000005,37.453700000000005
40514,12710,50.327,37.4504,37.4504
12635,40791,52.4786,37.4504,37.4504
40511,12710,50.327,37.4504,37.4504
13009,40434,41.978,37.4504,37.4504
12701,40908,46.987400000000015,37.4471,37.4471
12634,40777,58.346,37.44380000000001,37.44380000000001
40506,13009,50.5679,37.44050000000001,37.44050000000001
40424,13005,54.666500000000006,37.4207,37.4207
40536,12522,,37.4174,37.4174
13002,40426,39.2291,37.38439999999999,37.38439999999999
13005,40528,54.65989999999999,37.37780000000001,37.37780000000001
12718,40908,50.4524,37.3778,37.3778
21208,12718,44.4893,37.374500000000005,37.374500000000005
40521,12518,49.60760000000001,37.3745,37.3745
13008,40526,44.3111,37.37120000000001,37.37120000000001
40513,12507,,37.371199999999995,37.371199999999995
13002,40439,41.648,37.36460000000001,37.36460000000001
40737,13008,,37.3646,37.3646
40424,12638,55.494800000000005,37.3646,37.3646
40526,13027,53.3894,37.358,37.358
13009,40406,38.2391,37.358,37.358
12634,40791,52.2179,37.358,37.358
21225,13011,45.17569999999999,37.351400000000005,37.351400000000005
13010,21311,,37.344800000000006,37.344800000000006
40435,13011,50.45239999999999,37.3448,37.3448
13008,40511,44.5091,37.3415,37.3415
12537,40436,,37.3382,37.3382
12503,40436,,37.334900000000005,37.334900000000005
13002,21518,40.1795,37.334900000000005,37.334900000000005
40422,13027,64.2662,37.3283,37.3283
40716,12712,48.4592,37.325,37.325
40535,13136,,37.32170000000001,37.32170000000001
21242,13002,44.4893,37.32169999999999,37.32169999999999
13010,40403,,37.31840000000001,37.31840000000001
40536,12718,54.0626,37.3151,37.3151
13006,40506,54.452,37.311800000000005,37.311800000000005
40526,12735,53.1188,37.3052,37.3052
13009,21610,39.73400000000001,37.29860000000001,37.29860000000001
40731,12707,48.4328,37.2986,37.2986
13005,40424,49.48219999999999,37.2953,37.2953
40535,13002,,37.292,37.292
12535,40436,,37.292,37.292
40903,12523,46.541900000000005,37.2887,37.2887
13002,40422,41.318,37.28210000000001,37.28210000000001
13008,40514,44.2187,37.2788,37.2788
13023,40528,54.329899999999995,37.2755,37.2755
40422,12735,63.99560000000001,37.275499999999994,37.275499999999994
12504,40436,,37.2623,37.2623
12904,40530,,37.2623,37.2623
40909,12639,,37.25899999999999,37.25899999999999
40402,13008,,37.2491,37.2491
12628,40908,45.8291,37.2491,37.2491
12636,40777,58.016,37.242500000000014,37.242500000000014
13010,21242,,37.24250000000001,37.24250000000001
21242,12522,,37.2425,37.2425
13008,40508,44.1791,37.2392,37.2392
13138,40506,49.831999999999994,37.226,37.226
21208,12503,,37.226,37.226
12638,40528,53.0594,37.21940000000001,37.21940000000001
13010,21223,,37.2161,37.2161
40737,12523,44.03060000000001,37.1996,37.1996
13023,40424,49.15219999999999,37.193,37.193
40530,13008,,37.193,37.193
40755,13136,48.323899999999995,37.1897,37.1897
40528,13010,50.327,37.1864,37.1864
13010,21224,,37.1831,37.1831
13010,21667,,37.1831,37.1831
13006,40536,54.4388,37.1732,37.1732
40731,13011,48.581300000000006,37.169900000000005,37.169900000000005
40536,12503,,37.1666,37.1666
13002,40908,38.5196,37.16330000000001,37.16330000000001
40755,13002,48.545,37.16,37.16
12715,40526,39.3083,37.15670000000001,37.15670000000001
12707,40528,,37.15670000000001,37.15670000000001
12636,40791,51.8879,37.156699999999994,37.156699999999994
40411,12710,56.356100000000005,37.146800000000006,37.146800000000006
13027,40521,,37.1468,37.1468
13011,40906,,37.14350000000001,37.14350000000001
40506,13010,50.2379,37.1435,37.1435
21225,13006,44.845699999999994,37.14349999999999,37.14349999999999
21242,12718,44.1593,37.14020000000001,37.14020000000001
12536,40436,,37.14020000000001,37.14020000000001
12638,40424,47.881699999999995,37.1369,37.1369
40435,13006,50.12239999999999,37.13689999999998,37.13689999999998
13009,40411,40.572199999999995,37.1237,37.1237
40508,12710,49.99699999999999,37.1204,37.1204
40511,13009,49.99699999999999,37.1204,37.1204
12710,40434,41.648,37.1204,37.1204
13009,40438,41.648,37.1204,37.1204
40514,13009,49.99699999999999,37.1204,37.1204
40906,13008,,37.11709999999999,37.11709999999999
40716,12507,,37.1138,37.1138
40737,12904,,37.1039,37.1039
13002,21512,39.849500000000006,37.0973,37.0973
40405,12522,,37.0907,37.0907
12635,40908,51.8186,37.0874,37.0874
13138,40536,49.8188,37.0874,37.0874
40521,12508,42.1892,37.0874,37.0874
40526,12612,,37.087399999999995,37.087399999999995
12707,40424,,37.0742,37.0742
40526,12645,52.1189,37.06430000000001,37.06430000000001
12715,40514,39.2159,37.0643,37.0643
12904,40426,,37.0643,37.0643
40535,12707,,37.0643,37.0643
40422,12612,,37.0577,37.0577
21208,13027,44.1593,37.0544,37.0544
40749,12710,,37.03790000000001,37.03790000000001
40422,12645,60.7715,37.034600000000005,37.034600000000005
40526,12727,52.788799999999995,37.0346,37.0346
12710,40406,37.909099999999995,37.028,37.028
21610,13138,46.7201,37.02470000000001,37.02470000000001
12715,40508,39.1763,37.0247,37.0247
13011,22002,,37.01810000000001,37.01810000000001
21512,13138,46.8323,37.01480000000001,37.01480000000001
13010,21208,,37.00820000000001,37.00820000000001
40422,12727,63.66560000000001,37.0049,37.0049
13008,40530,44.3045,37.0016,37.0016
40436,13008,,37.0016,37.0016
21208,12735,43.8887,37.0016,37.0016
12634,40908,51.5579,36.995000000000005,36.995000000000005
40536,13027,53.732600000000005,36.995000000000005,36.995000000000005
21242,12503,,36.9917,36.9917
40405,12718,48.37340000000001,36.988400000000006,36.988400000000006
40402,12904,,36.9884,36.9884
13011,40702,,36.96860000000001,36.96860000000001
12710,21610,39.404,36.96860000000001,36.96860000000001
12534,40528,52.7294,36.96200000000001,36.96200000000001
40731,13006,48.25130000000001,36.96199999999998,36.96199999999998
12637,40777,51.2972,36.95540000000001,36.95540000000001
13002,40423,40.988,36.95210000000001,36.95210000000001
40906,12523,43.7006,36.9521,36.9521
12506,40436,,36.9488,36.9488
40424,21517,44.7302,36.9422,36.9422
40536,12735,53.462,36.9422,36.9422
13010,21517,,36.93560000000001,36.93560000000001
40535,13011,,36.9356,36.9356
40530,12904,,36.932300000000005,36.932300000000005
40755,12707,48.066500000000005,36.9323,36.9323
13009,40791,38.5196,36.91909999999999,36.91909999999999
40528,13136,49.7759,36.9059,36.9059
13011,40737,,36.896000000000015,36.896000000000015
40513,12522,,36.896,36.896
21225,12712,44.4299,36.8828,36.8828
13011,21225,,36.879500000000014,36.879500000000014
12534,40424,47.5517,36.8795,36.8795
40528,13002,49.99699999999999,36.8762,36.8762
40435,12712,49.706599999999995,36.8762,36.8762
13136,40506,70.3019,36.8729,36.8729
12637,40791,45.1691,36.8696,36.8696
40506,13136,49.686800000000005,36.86300000000001,36.86300000000001
40906,12904,,36.856399999999994,36.856399999999994
12715,40511,39.5063,36.849799999999995,36.849799999999995
40405,12503,,36.8399,36.8399
40506,13002,49.9079,36.8333,36.8333
40521,13023,53.31680000000001,36.833299999999994,36.833299999999994
40439,13138,66.02180000000001,36.83000000000001,36.83000000000001
12712,40777,,36.83000000000001,36.83000000000001
12537,40528,52.39940000000001,36.8267,36.8267
40514,13010,49.666999999999994,36.8234,36.8234
12503,40528,52.0562,36.8234,36.8234
40511,13010,49.666999999999994,36.8234,36.8234
21242,13027,43.8293,36.8201,36.8201
40411,13009,56.02610000000001,36.81680000000001,36.81680000000001
40755,13011,48.215,36.8036,36.8036
13008,40426,41.2091,36.8036,36.8036
40513,12718,55.3727,36.7937,36.7937
12710,40411,40.2422,36.7937,36.7937
12636,40908,51.2279,36.793699999999994,36.793699999999994
12710,40438,41.318,36.790400000000005,36.790400000000005
40508,13009,49.666999999999994,36.790400000000005,36.790400000000005
21512,12715,43.4795,36.7904,36.7904
12715,40530,39.3017,36.787099999999995,36.787099999999995
21208,12612,,36.7838,36.7838
12535,40528,51.7394,36.7805,36.7805
21518,13138,46.502300000000005,36.77720000000001,36.77720000000001
13011,40731,,36.77720000000001,36.77720000000001
13009,40426,38.5691,36.77719999999999,36.77719999999999
13010,21335,,36.7739,36.7739
21242,12735,43.5587,36.767300000000006,36.767300000000006
13011,20901,,36.767300000000006,36.767300000000006
21208,12645,42.8888,36.76070000000001,36.76070000000001
13009,40439,40.988,36.7574,36.7574
21225,13008,,36.754099999999994,36.754099999999994
12504,40528,54.9635,36.750800000000005,36.750800000000005
12537,40424,47.221700000000006,36.7442,36.7442
12712,40791,,36.74419999999999,36.74419999999999
12503,40424,46.878499999999995,36.7409,36.7409
40436,12904,,36.7409,36.7409
13136,40536,70.2887,36.734300000000005,36.734300000000005
12701,40535,58.616600000000005,36.7343,36.7343
12501,40436,,36.731,36.731
21208,12727,43.5587,36.731,36.731
40909,13008,,36.730999999999995,36.730999999999995
40521,13005,52.9868,36.730999999999995,36.730999999999995
13009,21518,39.5195,36.727700000000006,36.727700000000006
40535,13006,,36.727699999999984,36.727699999999984
40536,12612,,36.7244,36.7244
40749,13009,,36.7079,36.7079
12523,40521,,36.704600000000006,36.704600000000006
40424,12637,54.8348,36.7046,36.7046
40536,12645,52.46210000000001,36.70130000000001,36.70130000000001
40731,12712,47.8355,36.7013,36.7013
12535,40424,46.5617,36.698,36.698
13011,21671,,36.688100000000006,36.688100000000006
13009,40422,40.658,36.67490000000001,36.67490000000001
40521,12638,53.815099999999994,36.674899999999994,36.674899999999994
13010,40710,,36.67160000000001,36.67160000000001
40536,12727,53.132000000000005,36.6716,36.6716
21225,12507,,36.6716,36.6716
40405,13027,48.043400000000005,36.6683,36.6683
12504,40424,47.0897,36.668299999999995,36.668299999999995
40435,12507,,36.665,36.665
12718,40535,62.081599999999995,36.665,36.665
12629,40521,,36.6551,36.6551
12904,21668,,36.6518,36.6518
40528,12707,49.5185,36.6485,36.6485
40513,12503,,36.6452,36.6452
40716,12522,,36.6386,36.6386
40526,12629,52.8614,36.6353,36.6353
12510,40436,,36.632000000000005,36.632000000000005
12536,40528,52.0694,36.62870000000001,36.62870000000001
40405,12735,47.7728,36.6155,36.6155
13006,40526,53.5511,36.61220000000001,36.61220000000001
40506,12707,49.4294,36.6056,36.6056
40422,12629,63.738200000000006,36.6056,36.6056
40439,12715,62.669,36.6056,36.6056
40755,13006,47.885000000000005,36.59569999999999,36.59569999999999
12710,40791,38.1896,36.589099999999995,36.589099999999995
13006,40511,53.7491,36.5825,36.5825
13002,40909,42.898700000000005,36.5759,36.5759
40909,12523,43.040600000000005,36.565999999999995,36.565999999999995
13002,21218,39.2357,36.5594,36.5594
21916,40436,,36.5594,36.5594
13009,40908,37.8596,36.5561,36.5561
21518,12715,43.1495,36.5528,36.5528
21242,12612,,36.5495,36.5495
12536,40424,46.89170000000001,36.5462,36.5462
40511,13136,49.1159,36.5429,36.5429
40514,13136,49.1159,36.5429,36.5429
40749,13008,,36.54289999999999,36.54289999999999
40716,12718,49.205000000000005,36.5363,36.5363
12628,40535,57.45829999999999,36.5363,36.5363
21242,12645,42.558800000000005,36.52640000000001,36.52640000000001
13138,40526,48.9311,36.5264,36.5264
13006,40514,53.4587,36.5198,36.5198
40528,13011,49.666999999999994,36.5198,36.5198
40411,13010,55.69610000000001,36.5198,36.5198
40514,13002,49.337,36.513200000000005,36.513200000000005
40511,13002,49.337,36.513200000000005,36.513200000000005
12637,40908,44.5091,36.5066,36.5066
40423,13138,65.6918,36.500000000000014,36.500000000000014
40438,12535,,36.5,36.5
21242,12727,43.2287,36.4967,36.4967
13138,40511,49.129099999999994,36.4967,36.4967
40508,13010,49.337,36.4934,36.4934
21225,12904,,36.493399999999994,36.493399999999994
13009,21512,39.1895,36.490100000000005,36.490100000000005
40731,12507,,36.4901,36.4901
12904,40402,,36.4901,36.4901
40402,12710,57.0326,36.4868,36.4868
13006,40508,53.41909999999999,36.4802,36.4802
40506,13011,49.5779,36.4769,36.4769
40513,13027,55.0427,36.473600000000005,36.473600000000005
40909,12904,,36.470299999999995,36.470299999999995
40535,12712,,36.467,36.467
21628,13138,50.2445,36.4637,36.4637
13005,40777,52.2377,36.453800000000015,36.453800000000015
12710,40426,38.23909999999999,36.447199999999995,36.447199999999995
12701,40435,,36.4373,36.4373
12506,40528,51.3962,36.4373,36.4373
13138,40514,48.8387,36.434000000000005,36.434000000000005
40530,12710,44.2616,36.4307,36.4307
12710,40439,40.657999999999994,36.427400000000006,36.427400000000006
40513,12735,54.7721,36.4208,36.4208
40749,13010,,36.410900000000005,36.410900000000005
12710,21518,39.1895,36.39770000000001,36.39770000000001
40405,12612,,36.3977,36.3977
13138,40508,48.7991,36.394400000000005,36.394400000000005
13008,21668,43.034000000000006,36.3911,36.3911
40716,12503,,36.3878,36.3878
40526,12639,,36.3845,36.3845
12712,40908,,36.3812,36.3812
21668,13138,46.0601,36.37790000000001,36.37790000000001
40405,12645,46.7729,36.37460000000001,36.37460000000001
12635,40535,63.4478,36.3746,36.3746
40420,13138,58.9598,36.36800000000001,36.36800000000001
13005,40791,46.1096,36.368,36.368
12718,40435,,36.368,36.368
13010,40537,,36.35810000000001,36.35810000000001
40422,12639,,36.3548,36.3548
12506,40424,46.2185,36.3548,36.3548
13023,40777,51.9077,36.35150000000001,36.35150000000001
12710,40422,40.328,36.34490000000001,36.34490000000001
13009,40423,40.328,36.34490000000001,36.34490000000001
40405,12727,47.4428,36.3449,36.3449
40755,12712,47.46920000000001,36.334999999999994,36.334999999999994
21208,12629,43.6313,36.331700000000005,36.331700000000005
40528,13006,49.337,36.31189999999999,36.31189999999999
13011,40744,,36.308600000000006,36.308600000000006
12638,40777,50.63719999999999,36.295400000000015,36.295400000000015
40514,12707,48.8585,36.2855,36.2855
40511,12707,48.8585,36.2855,36.2855
40749,12904,,36.2822,36.2822
12634,40535,63.1871,36.2822,36.2822
40423,12715,62.339,36.2756,36.2756
40536,12629,53.204600000000006,36.2723,36.2723
40424,12708,48.842000000000006,36.269,36.269
40506,13006,49.2479,36.268999999999984,36.268999999999984
13023,40791,45.7796,36.265699999999995,36.265699999999995
13011,21602,,36.25580000000001,36.25580000000001
40535,12507,,36.2558,36.2558
40521,21517,44.7863,36.252500000000005,36.252500000000005
13006,40530,51.072799999999994,36.2426,36.2426
40411,13136,55.14500000000001,36.23930000000001,36.23930000000001
12628,40435,,36.23930000000001,36.23930000000001
40436,12710,,36.23930000000001,36.23930000000001
21628,12715,46.89170000000001,36.2393,36.2393
12707,40777,,36.23270000000001,36.23270000000001
40438,12518,,36.232699999999994,36.232699999999994
21907,40436,,36.229400000000005,36.229400000000005
13008,40402,43.8722,36.2294,36.2294
12701,40513,52.689800000000005,36.2261,36.2261
12710,40908,37.529599999999995,36.226099999999995,36.226099999999995
13011,21640,,36.22280000000001,36.22280000000001
12501,40528,54.432199999999995,36.2195,36.2195
40716,13027,48.875,36.2162,36.2162
40508,13136,48.7859,36.212900000000005,36.212900000000005
12638,40791,44.5091,36.2096,36.2096
40411,13002,55.36610000000001,36.2096,36.2096
40513,12612,,36.203,36.203
21225,12522,,36.1964,36.1964
13002,40906,42.2387,36.18980000000001,36.18980000000001
40435,12522,,36.1898,36.1898
40508,13002,49.007,36.18320000000001,36.18320000000001
40513,12645,53.772200000000005,36.1799,36.1799
12715,21668,38.031200000000005,36.1766,36.1766
13010,22010,,36.173300000000005,36.173300000000005
13136,40526,69.40100000000001,36.173300000000005,36.173300000000005
40424,12703,48.746300000000005,36.17329999999999,36.17329999999999
40434,12535,,36.169999999999995,36.169999999999995
40716,12735,48.604400000000005,36.1634,36.1634
13027,40436,,36.1634,36.1634
12710,21512,38.8595,36.16010000000001,36.16010000000001
12904,40434,,36.1568,36.1568
13138,40530,48.924499999999995,36.1568,36.1568
40514,13011,49.007,36.1568,36.1568
12718,40513,56.154799999999994,36.1568,36.1568
40511,13011,49.007,36.1568,36.1568
40424,21630,,36.1568,36.1568
40402,13009,56.7026,36.1568,36.1568
13011,40716,,36.15350000000001,36.15350000000001
40513,12727,54.4421,36.1502,36.1502
21665,13138,49.5416,36.14690000000001,36.14690000000001
12707,40791,,36.1469,36.1469
13136,40511,69.599,36.143600000000006,36.143600000000006
40420,12715,55.607000000000006,36.1436,36.1436
12501,40424,46.558400000000006,36.137,36.137
21937,40436,,36.133700000000005,36.133700000000005
40749,13136,,36.1304,36.1304
40755,12507,,36.1238,36.1238
12510,40528,45.122899999999994,36.12050000000001,36.12050000000001
13011,40718,,36.1172,36.1172
21512,13008,,36.113899999999994,36.113899999999994
40530,13009,43.9316,36.1007,36.1007
40749,13002,,36.1007,36.1007
21242,12629,43.301300000000005,36.09740000000001,36.09740000000001
40426,13138,52.8383,36.09410000000001,36.09410000000001
21225,12718,45.17569999999999,36.094100000000005,36.094100000000005
40435,12718,50.45239999999999,36.0875,36.0875
13136,40514,69.30860000000001,36.08090000000001,36.08090000000001
12636,40535,62.8571,36.0809,36.0809
21208,12639,,36.0809,36.0809
12635,40435,,36.0776,36.0776
13002,22002,39.73400000000001,36.064400000000006,36.064400000000006
12904,40406,,36.0644,36.0644
40758,13138,,36.0611,36.0611
40528,12712,48.9212,36.051199999999994,36.051199999999994
13006,40426,44.3474,36.0446,36.0446
13136,40508,69.269,36.04130000000001,36.04130000000001
12534,40777,50.307199999999995,36.03800000000001,36.03800000000001
12510,40424,39.9452,36.038,36.038
12628,40513,51.53149999999999,36.02810000000001,36.02810000000001
40536,12639,,36.0215,36.0215
12710,40423,39.998,36.014900000000004,36.014900000000004
12701,21218,43.6478,36.014900000000004,36.014900000000004
13002,40702,40.229,36.014900000000004,36.014900000000004
40731,12522,,36.0149,36.0149
40521,12637,53.15509999999999,36.0149,36.0149
12715,40402,38.8694,36.0149,36.0149
12639,40521,,36.0116,36.0116
40506,12712,48.8321,36.0083,36.0083
40406,13138,53.6798,36.00500000000001,36.00500000000001
12904,21610,,36.00500000000001,36.00500000000001
13005,40908,45.4496,36.005,36.005
13010,21675,,35.98850000000001,35.98850000000001
12634,40435,,35.9852,35.9852
40411,12707,54.8876,35.9819,35.9819
40903,12535,50.089400000000005,35.981899999999996,35.981899999999996
13011,40705,,35.97860000000001,35.97860000000001
40424,12701,53.7755,35.9786,35.9786
13009,40909,42.2387,35.968700000000005,35.968700000000005
40424,12628,53.5148,35.96209999999999,35.96209999999999
13138,40426,43.3574,35.958800000000004,35.958800000000004
40508,12707,48.5285,35.95550000000001,35.95550000000001
13009,21218,38.575700000000005,35.952200000000005,35.952200000000005
12534,40791,44.1791,35.9522,35.9522
40514,13006,48.67699999999999,35.94889999999999,35.94889999999999
40511,13006,48.67699999999999,35.94889999999999,35.94889999999999
40405,12629,47.5154,35.945600000000006,35.945600000000006
40438,12508,,35.945600000000006,35.945600000000006
12718,21218,44.4992,35.945600000000006,35.945600000000006
40716,12612,,35.9456,35.9456
21225,12503,,35.94559999999999,35.94559999999999
13002,40737,41.9087,35.94230000000001,35.94230000000001
40435,12503,,35.939,35.939
40439,13008,,35.9291,35.9291
13002,21225,43.0901,35.92580000000001,35.92580000000001
40418,13138,53.1683,35.92250000000001,35.92250000000001
40716,12645,47.6045,35.92250000000001,35.92250000000001
40731,12718,48.581300000000006,35.9126,35.9126
40436,13009,,35.9093,35.9093
13010,21637,,35.906000000000006,35.906000000000006
12537,40777,49.9772,35.90270000000001,35.90270000000001
13023,40908,45.119600000000005,35.9027,35.9027
40434,12518,,35.902699999999996,35.902699999999996
12503,40777,49.63399999999999,35.89940000000001,35.89940000000001
13008,40434,44.618,35.896100000000004,35.896100000000004
13010,21628,,35.89280000000001,35.89280000000001
40716,12727,48.27440000000001,35.8928,35.8928
40737,12535,47.5781,35.892799999999994,35.892799999999994
21534,13138,51.5381,35.87630000000001,35.87630000000001
21518,13008,,35.87629999999999,35.87629999999999
40749,12707,,35.873000000000005,35.873000000000005
40426,12715,49.48549999999999,35.8697,35.8697
12635,40513,57.521,35.866400000000006,35.866400000000006
40402,13010,56.372600000000006,35.8598,35.8598
12703,40521,,35.8598,35.8598
40424,12614,55.7918,35.85979999999999,35.85979999999999
12535,40777,49.31719999999999,35.85650000000001,35.85650000000001
40411,13011,55.036100000000005,35.8532,35.8532
21512,12904,,35.8532,35.8532
21242,12639,,35.8466,35.8466
12638,40908,43.8491,35.8466,35.8466
40528,12507,,35.839999999999996,35.839999999999996
40758,12715,,35.83670000000001,35.83670000000001
12904,40411,,35.8301,35.8301
12504,40777,51.8648,35.826800000000006,35.826800000000006
40508,13011,48.67699999999999,35.826800000000006,35.826800000000006
12904,40438,,35.826800000000006,35.826800000000006
21208,13008,,35.82679999999999,35.82679999999999
13002,40731,41.578700000000005,35.82350000000001,35.82350000000001
12701,21626,51.08599999999998,35.823499999999996,35.823499999999996
12628,21218,44.3441,35.81690000000001,35.81690000000001
12537,40791,43.84910000000001,35.8169,35.8169
40502,13138,50.1026,35.81360000000001,35.81360000000001
12503,40791,43.5059,35.813599999999994,35.813599999999994
13010,21649,,35.803700000000006,35.803700000000006
40530,13010,43.6016,35.8037,35.8037
13008,40406,40.8791,35.8037,35.8037
13136,40530,66.6389,35.8037,35.8037
40506,12507,,35.7971,35.7971
12637,40535,56.13829999999999,35.793800000000005,35.793800000000005
12707,40908,,35.7839,35.7839
12636,40435,,35.7839,35.7839
40406,12715,50.327000000000005,35.78060000000001,35.78060000000001
40535,12522,,35.7806,35.7806
21225,13027,44.845699999999994,35.77400000000001,35.77400000000001
12634,40513,57.2603,35.77400000000001,35.77400000000001
12535,40791,43.1891,35.7707,35.7707
40435,13027,50.12239999999999,35.7674,35.7674
40731,12503,,35.76409999999999,35.76409999999999
12718,21626,51.9374,35.7542,35.7542
40513,12629,54.51469999999999,35.7509,35.7509
21938,40436,,35.7443,35.7443
13008,21610,42.374,35.7443,35.7443
40749,13011,,35.7443,35.7443
12504,40791,47.2877,35.741,35.741
13002,21671,39.404,35.73440000000001,35.73440000000001
12523,40436,,35.7212,35.7212
21225,12735,44.5751,35.7212,35.7212
40903,12518,44.56190000000001,35.7146,35.7146
40435,12735,49.8518,35.7146,35.7146
40424,21604,,35.7113,35.7113
12536,40777,49.64719999999999,35.70470000000001,35.70470000000001
40418,12715,49.81549999999999,35.698100000000004,35.698100000000004
40405,12639,,35.6948,35.6948
40526,12523,51.254300000000015,35.691500000000005,35.691500000000005
40438,13023,,35.6915,35.6915
40514,12712,48.261199999999995,35.6882,35.6882
40511,12712,48.261199999999995,35.6882,35.6882
12715,40434,39.6152,35.6816,35.6816
40535,12718,,35.6783,35.6783
40777,13138,51.0002,35.675000000000004,35.675000000000004
12629,40436,,35.6717,35.6717
12712,40535,,35.668400000000005,35.668400000000005
40439,12904,,35.6684,35.6684
40422,12523,59.4515,35.66180000000001,35.66180000000001
12635,21218,47.9675,35.65520000000001,35.65520000000001
21534,12715,48.18529999999999,35.651900000000005,35.651900000000005
13027,40528,53.9999,35.6519,35.6519
13011,21228,,35.64860000000001,35.64860000000001
40755,12522,,35.648599999999995,35.648599999999995
40906,12535,47.2481,35.6453,35.6453
40411,13006,54.706100000000006,35.645299999999985,35.645299999999985
12710,40909,41.9087,35.63870000000001,35.63870000000001
13006,21668,51.2774,35.63210000000001,35.63210000000001
12628,21626,51.78229999999999,35.6255,35.6255
40737,12518,42.0506,35.625499999999995,35.625499999999995
12710,21218,38.24570000000001,35.6222,35.6222
12536,40791,43.51910000000001,35.618900000000004,35.618900000000004
40508,13006,48.346999999999994,35.61889999999999,35.61889999999999
40434,12508,,35.6156,35.6156
21518,12904,,35.6156,35.6156
40436,13010,,35.612300000000005,35.612300000000005
13136,40426,59.9135,35.605700000000006,35.605700000000006
40424,12621,52.95709999999998,35.59909999999999,35.59909999999999
40423,13008,,35.59909999999999,35.59909999999999
21229,13138,,35.59250000000001,35.59250000000001
40731,13027,48.25130000000001,35.5925,35.5925
21242,13008,,35.592499999999994,35.592499999999994
40502,12715,46.7498,35.589200000000005,35.589200000000005
12534,40908,43.5191,35.5892,35.5892
12715,40406,35.8763,35.5892,35.5892
40438,13005,,35.5892,35.5892
40424,12609,53.1848,35.585899999999995,35.585899999999995
13009,40906,41.578700000000005,35.58260000000001,35.58260000000001
40402,13136,55.82150000000001,35.5793,35.5793
40521,12708,47.1623,35.579299999999996,35.579299999999996
12636,40513,56.9303,35.572700000000005,35.572700000000005
13027,40424,46.9874,35.5694,35.5694
13008,40411,43.2122,35.5694,35.5694
13008,40438,44.288,35.5661,35.5661
21208,12904,,35.5661,35.5661
12634,21218,47.706799999999994,35.5628,35.5628
