node_id,x_coord,y_coord,stop_id,route_id,stop_lat,stop_lon,cluster_id,zone_id
673,554671.7310537798,4805174.89682365,1427,56,43.39746,-80.324883,251,12609
674,554860.331726719,4804650.80306828,1065,203,43.392727666666666,-80.32265616666666,36,12604
675,555339.2200576522,4804872.4008377185,3845,203,43.3946875,-80.31668400000001,178,12635
676,555453.1563061691,4804637.768815085,1170,203,43.3925665,-80.315301,97,12636
677,555706.4513684917,4804441.262564555,1280,203,43.390778499999996,-80.312206,154,12606
678,556415.2335925691,4804809.709868676,3660,203,43.394043,-80.30342333333333,206,12617
679,556311.1440005692,4805364.849562116,1544,203,43.399049000000005,-80.3046205,280,12619
680,556190.6880568303,4805864.912624955,1546,203,43.4035605,-80.3060565,279,12607
681,556103.163537609,4806113.464466022,1547,203,43.405804999999994,-80.30711799999999,192,12619
682,556003.1930738789,4806663.906535376,1549,203,43.4107685,-80.30829,278,12618
683,555837.684870889,4807388.952239793,1550,203,43.417309,-80.31026,302,12411
684,555820.2199568729,4807782.587018959,2107,203,43.420854500000004,-80.3104355,570,12420
685,555841.2156634243,4808170.431727566,1258,203,43.424345,-80.3101365,142,12418
686,555857.2027273767,4808458.943469513,1259,203,43.4269415,-80.3099095,143,12419
687,555943.0726118237,4808787.79580657,1281,203,43.429896,-80.308815,155,12419
688,555905.7358808698,4808975.963182283,1299,203,43.431593,-80.309257,166,12414
689,555710.7157706401,4809317.9284267165,1300,203,43.4346865,-80.3116315,167,12426
690,554997.4502848812,4809401.462673423,1291,203,43.435491333333324,-80.32043566666668,161,12408
691,553697.2620629903,4809260.114272992,4100,203,43.434313,-80.336514,1199,12320
692,553001.1319755507,4808893.03885202,4102,203,43.431057499999994,-80.3451505,1200,12318
693,551469.878871435,4808426.930694049,1020,203,43.4269675,-80.3641125,13,12314
694,550641.1084354288,4808243.456996613,3649,203,43.425372,-80.374368,1057,12316
695,550313.2549839956,4808150.931782971,1035,203,43.424561000000004,-80.37842666666667,23,12316
696,549890.2987242297,4807845.477387113,3531,203,43.421839,-80.3836795,159,12327
697,549610.5788190938,4807278.5419694865,2318,203,43.416753,-80.38719866666666,160,12301
698,549149.437803761,4806516.32164336,1569,203,43.4099205,-80.39298166666667,306,22214
699,549235.1946488754,4806299.9413267905,1573,203,43.4079665,-80.39192349999999,307,22211
700,549458.2103173933,4806112.935458428,1574,203,43.406268,-80.38918,308,22211
701,549752.5880994005,4805877.09136473,4223,203,43.404125,-80.385566,1240,22202
702,547668.5425406777,4804065.715830586,3641,203,43.387951,-80.4115035,392,22102
703,548309.7224528037,4804335.444973005,1732,203,43.3903385,-80.403539,394,22102
704,547669.0425406777,4804065.715830586,1728,203,43.387951,-80.4115035,392,22102
705,548752.7078745349,4803778.271519771,3888,203,43.385293,-80.398107,1141,13204
706,549708.1918636636,4806066.90348268,1636,203,43.405837,-80.386097,337,22211
707,549235.6946488754,4806299.9413267905,1638,203,43.4079665,-80.39192349999999,307,22211
708,549149.937803761,4806516.32164336,1572,203,43.4099205,-80.39298166666667,306,22214
709,549611.0788190938,4807278.5419694865,1288,203,43.416753,-80.38719866666666,160,12301
710,549890.7987242297,4807845.477387113,1287,203,43.421839,-80.3836795,159,12327
711,550313.7549839956,4808150.931782971,1036,203,43.424561000000004,-80.37842666666667,23,12316
712,550751.7464968616,4808245.954341046,3849,203,43.425387,-80.373001,1120,12306
713,551470.378871435,4808426.930694049,1021,203,43.4269675,-80.3641125,13,12314
714,553001.6319755507,4808893.03885202,4103,203,43.431057499999994,-80.3451505,1200,12318
715,553697.7620629903,4809260.114272992,4101,203,43.434313,-80.336514,1199,12320
716,554997.9502848812,4809401.462673423,1296,203,43.435491333333324,-80.32043566666668,161,12408
717,555711.2157706401,4809317.9284267165,1308,203,43.4346865,-80.3116315,167,12426
718,555865.7177947254,4808852.90503388,1309,203,43.430488,-80.309764,174,12414
719,555875.7267107556,4808699.940711268,1310,203,43.42911,-80.309656,175,12402
720,555857.7027273767,4808458.943469513,3857,203,43.4269415,-80.3099095,143,12419
721,555841.7156634243,4808170.431727566,1312,203,43.424345,-80.3101365,142,12418
722,555820.7199568729,4807782.587018959,2106,203,43.420854500000004,-80.3104355,570,12420
723,555769.2766283398,4807486.512022021,1484,203,43.4181925,-80.311095,165,12418
724,556003.6930738789,4806663.906535376,1485,203,43.4107685,-80.30829,278,12618
725,556103.663537609,4806113.464466022,1487,203,43.405804999999994,-80.30711799999999,192,12619
726,556191.1880568303,4805864.912624955,1488,203,43.4035605,-80.3060565,279,12607
727,556311.6440005692,4805364.849562116,1490,203,43.399049000000005,-80.3046205,280,12619
728,556415.7335925691,4804809.709868676,1357,203,43.394043,-80.30342333333333,206,12617
729,555706.9513684917,4804441.262564555,1279,203,43.390778499999996,-80.312206,154,12606
730,555510.9048501496,4804504.688847677,1358,203,43.391363999999996,-80.31460150000001,207,12636
731,545201.3526318027,4807857.985998835,3499,8,43.42224922222223,-80.44161911111112,1014,22001
732,545770.8381733594,4808059.608494164,1047,8,43.42403,-80.434555,29,21903
733,545940.5571291682,4808599.264952236,2621,8,43.42887866666666,-80.432413,26,21407
734,545727.6896703365,4808654.944930009,2622,8,43.429393,-80.435032,768,21407
735,545549.6763733916,4808789.902602496,2623,8,43.430619,-80.43722,769,21415
736,545394.710907205,4808964.946782886,1870,8,43.4322045,-80.43912,434,21415
737,545177.2053851424,4809107.422793655,1871,8,43.4335005,-80.4417955,435,21415
738,544972.725022051,4809106.444938566,1872,8,43.433504,-80.444322,436,21416
739,544693.8839685885,4809189.213952564,1873,8,43.434266,-80.44777275000001,437,21416
740,544431.6819230047,4809336.977405177,1874,8,43.435612,-80.450988,438,21453
741,544240.7197756707,4809416.963752976,1875,8,43.4363435,-80.453341,439,21453
742,543618.710963383,4809719.275843633,3715,8,43.439102,-80.46100233333334,1041,21503
743,543278.2653923879,4810060.318557419,2616,8,43.442192500000004,-80.465182,767,21534
744,543047.2179220081,4810327.553364192,2563,8,43.444612,-80.468016,750,21516
745,542819.199162745,4810432.942703421,2636,8,43.44557399999999,-80.4708255,779,21630
746,542450.3717018956,4810541.005527994,2649,8,43.446568,-80.475375,781,21514
747,541986.9573271334,4810861.209343145,2653,8,43.44947725,-80.48107725,696,21514
748,541724.7095971213,4810975.945736428,2408,8,43.450525,-80.4843095,675,21508
749,541510.1252931261,4810969.623092917,1375,8,43.45048,-80.486962,213,21649
750,541125.5424673881,4811162.012013519,1879,8,43.4522335,-80.49170050000001,441,21616
751,540618.5995236496,4811224.797353741,1893,8,43.4528265,-80.49796125,273,21642
752,540824.2273299955,4811333.750788123,2541,8,43.45379633333334,-80.49541166666667,451,21642
753,540854.8960238218,4811702.318350187,2462,8,43.457113250000006,-80.495005,722,21335
754,540684.3218074754,4811907.833063391,2463,8,43.458973,-80.497098,723,21330
755,540472.747933511,4812172.940037883,2464,8,43.4613715,-80.4996935,724,21316
756,540198.3790569195,4812457.725210453,2466,8,43.463950499999996,-80.503064,725,40739
757,540001.1634241901,4812616.563281933,2537,8,43.465391249999996,-80.50549025000001,41,40764
758,539773.0859444796,4812797.825788999,3088,8,43.467035499999994,-80.5082965,900,40732
759,539576.928053787,4812969.352624839,3089,8,43.46859033333334,-80.510709,537,40763
760,539441.1419315242,4813130.557904807,3090,8,43.470049,-80.512376,901,40741
761,539344.4863943666,4813257.852184513,2665,8,43.471200249999995,-80.51356175000001,785,40741
762,539041.2058830196,4813679.925833281,2667,8,43.475016499999995,-80.517281,786,40735
763,538769.6850890673,4813980.938568595,2670,8,43.477741,-80.520629,788,40407
764,538554.7079233449,4813870.980948638,2671,8,43.476762,-80.5232825,789,40407
765,538385.4577286855,4813771.959714583,3621,8,43.475879166666665,-80.5253945,94,40702
766,538385.9577286855,4813771.959714583,2785,8,43.475879166666665,-80.5253945,94,40702
767,538555.2079233449,4813870.980948638,2786,8,43.476762,-80.5232825,789,40407
768,538770.1850890673,4813980.938568595,2787,8,43.477741,-80.520629,788,40407
769,539041.7058830196,4813679.925833281,2833,8,43.475016499999995,-80.517281,786,40735
770,539344.9863943666,4813257.852184513,2835,8,43.471200249999995,-80.51356175000001,785,40741
771,539386.1209529936,4813105.913504585,3107,8,43.46983,-80.513058,498,40729
772,539577.428053787,4812969.352624839,3606,8,43.46859033333334,-80.510709,537,40763
773,539773.5859444796,4812797.825788999,3108,8,43.467035499999994,-80.5082965,900,40732
774,540001.6634241901,4812616.563281933,2534,8,43.465391249999996,-80.50549025000001,41,40764
775,540198.8790569195,4812457.725210453,2494,8,43.463950499999996,-80.503064,725,40739
776,540473.247933511,4812172.940037883,2496,8,43.4613715,-80.4996935,724,21316
777,540684.8218074754,4811907.833063391,2498,8,43.458973,-80.497098,723,21330
778,540855.3960238218,4811702.318350187,2499,8,43.457113250000006,-80.495005,722,21335
779,540932.2069502387,4811448.151178386,2539,8,43.4548205,-80.4940685,471,21609
780,540619.0995236496,4811224.797353741,1474,8,43.4528265,-80.49796125,273,21642
781,541126.0424673881,4811162.012013519,1899,8,43.4522335,-80.49170050000001,441,21616
782,541575.7421724516,4811048.992263759,3575,8,43.451191,-80.486145,1040,21650
783,541725.2095971213,4810975.945736428,2359,8,43.450525,-80.4843095,675,21508
784,541987.4573271334,4810861.209343145,2843,8,43.44947725,-80.48107725,696,21514
785,542356.715090624,4810584.952157876,2845,8,43.446969,-80.476529,848,21675
786,542819.699162745,4810432.942703421,2847,8,43.44557399999999,-80.4708255,779,21630
787,543121.4351713303,4810287.712223224,2566,8,43.44424899999999,-80.467102,484,21516
788,543278.7653923879,4810060.318557419,2617,8,43.442192500000004,-80.465182,767,21534
789,543619.210963383,4809719.275843633,3576,8,43.439102,-80.46100233333334,1041,21503
790,544241.2197756707,4809416.963752976,2610,8,43.4363435,-80.453341,439,21453
791,544694.3839685885,4809189.213952564,2612,8,43.434266,-80.44777275000001,437,21416
792,544973.225022051,4809106.444938566,2613,8,43.433504,-80.444322,436,21416
793,545177.7053851424,4809107.422793655,2614,8,43.4335005,-80.4417955,435,21415
794,545395.210907205,4808964.946782886,2861,8,43.4322045,-80.43912,434,21415
795,545728.1896703365,4808654.944930009,2862,8,43.429393,-80.435032,768,21407
796,545903.1929017524,4808451.890339518,1043,8,43.427554,-80.432887,27,21407
797,545635.4671884049,4807979.282206193,1044,8,43.423315,-80.436234,28,22001
798,523985.92076285044,4801988.201894436,7033,77,43.370375,-80.70394,1269,63706
799,523932.6938660353,4802342.285144534,7025,77,43.373565,-80.7045815,1268,63704
800,523670.5767273215,4802688.304325767,7023,77,43.376689,-80.707802,1267,63703
801,523351.3325509406,4802859.776374242,7021,77,43.378243,-80.7117355,1266,63703
802,523178.29331046395,4802802.763671905,7019,77,43.377735,-80.713874,1265,63712
803,523116.30480068555,4803222.1805086555,7017,77,43.3815135,-80.71462149999999,1264,63710
804,523394.1856054291,4803912.524494202,7035,77,43.387721,-80.7111615,1263,63713
805,523910.84624199785,4804932.507866738,7010,77,43.396889,-80.70473799999999,1262,63714
806,525314.6352830045,4805421.169375176,7008,77,43.401243,-80.687381,1261,63807
807,526785.5710753686,4805690.717974848,7007,77,43.403619,-80.669203,1260,63606
808,527276.4323635357,4805802.019862617,7005,77,43.40460349999999,-80.66313550000001,1258,63604
809,527786.2897305647,4805907.494136029,7003,77,43.4055345,-80.6568335,1257,63604
810,528654.5238239205,4806094.924910773,7039,77,43.4071895,-80.646101,1271,63804
811,531901.4973436428,4806797.164592775,7001,77,43.4133815,-80.605959,1256,63820
812,535707.5796153615,4807674.163833847,7040,77,43.4211065,-80.55889099999999,1270,21011
813,536207.0776833027,4807941.148231255,1203,77,43.423486499999996,-80.55270300000001,99,21010
814,535555.057017606,4809260.441622934,4002,77,43.435396857142855,-80.56067799999998,1136,21008
815,536207.5776833027,4807941.148231255,1180,77,43.423486499999996,-80.55270300000001,99,21010
816,535708.0796153615,4807674.163833847,7037,77,43.4211065,-80.55889099999999,1270,21011
817,533958.7748971012,4807272.8184190225,7041,77,43.417574,-80.580519,1272,63819
818,531901.9973436428,4806797.164592775,7000,77,43.4133815,-80.605959,1256,63820
819,528655.0238239205,4806094.924910773,7038,77,43.4071895,-80.646101,1271,63804
820,527786.7897305647,4805907.494136029,7002,77,43.4055345,-80.6568335,1257,63604
821,527276.9323635357,4805802.019862617,7004,77,43.40460349999999,-80.66313550000001,1258,63604
822,526608.7144699157,4805672.47150169,7006,77,43.403461,-80.671388,1259,63815
823,523911.34624199785,4804932.507866738,7009,77,43.396889,-80.70473799999999,1262,63714
824,523394.6856054291,4803912.524494202,7011,77,43.387721,-80.7111615,1263,63713
825,523116.80480068555,4803222.1805086555,7016,77,43.3815135,-80.71462149999999,1264,63710
826,523178.79331046395,4802802.763671905,7018,77,43.377735,-80.713874,1265,63712
827,523351.8325509406,4802859.776374242,7020,77,43.378243,-80.7117355,1266,63703
828,523671.0767273215,4802688.304325767,7022,77,43.376689,-80.707802,1267,63703
829,523933.1938660353,4802342.285144534,7024,77,43.373565,-80.7045815,1268,63704
830,548310.2224528037,4804335.444973005,1732,76,43.3903385,-80.403539,394,22102
831,547785.206487807,4804406.962067867,1734,76,43.391016,-80.41000249999999,391,22102
832,547664.5425406777,4804066.215830586,1728,76,43.387951,-80.4115035,392,22102
833,546699.21557622,4803982.951975714,3959,76,43.387266499999996,-80.4234285,1162,22116
834,546502.228206057,4803694.443844451,3958,76,43.384681,-80.425885,1161,22119
835,546410.2271294033,4803491.45746155,3957,76,43.382858999999996,-80.427038,1160,22119
836,546279.1744673345,4803501.442540905,3953,76,43.382957000000005,-80.428655,1156,22119
837,546034.2527638932,4803841.005099657,3956,76,43.3860295,-80.43165,1159,22120
838,545735.8360647077,4803962.422817109,3955,76,43.387141,-80.43532400000001,1158,22120
839,545467.2350987169,4804360.929844335,3954,76,43.390745499999994,-80.438607,1157,22101
840,545338.6956894448,4804487.952847867,1823,76,43.391897,-80.4401835,417,22101
841,545606.3679038067,4804682.964588428,1745,76,43.39363666666667,-80.43686233333334,395,22111
842,545866.4621389018,4804729.465130717,1824,76,43.3940395,-80.433647,382,22109
843,546033.3355203967,4804877.000414819,2052,76,43.39535775,-80.4315865,383,22103
844,546329.7161715631,4804393.889490332,1828,76,43.3909895,-80.4279555,419,22109
845,546067.1952697852,4804438.462094866,1829,76,43.391407,-80.43119300000001,418,22109
846,545866.9621389018,4804729.465130717,1830,76,43.3940395,-80.433647,382,22109
847,545606.8679038067,4804682.964588428,3746,76,43.39363666666667,-80.43686233333334,395,22111
848,545339.1956894448,4804487.952847867,1831,76,43.391897,-80.4401835,417,22101
849,545467.7350987169,4804360.929844335,3961,76,43.390745499999994,-80.438607,1157,22101
850,545736.3360647077,4803962.422817109,3962,76,43.387141,-80.43532400000001,1158,22120
851,546034.7527638932,4803841.005099657,3963,76,43.3860295,-80.43165,1159,22120
852,546279.6744673345,4803501.442540905,3999,76,43.382957000000005,-80.428655,1156,22119
853,546410.7271294033,4803491.45746155,3964,76,43.382858999999996,-80.427038,1160,22119
854,546502.728206057,4803694.443844451,3965,76,43.384681,-80.425885,1161,22119
855,546699.71557622,4803982.951975714,3966,76,43.387266499999996,-80.4234285,1162,22116
856,547665.0425406777,4804066.215830586,3641,76,43.387951,-80.4115035,392,22102
857,547943.1263237565,4804255.48211292,1731,76,43.389642,-80.408066,393,22102
858,545201.8526318027,4807857.985998835,3490,7,43.42224922222223,-80.44161911111112,1014,22001
859,545208.7379728563,4808121.959301767,2584,7,43.424625500000005,-80.4414875,759,22016
860,544895.6857794821,4808228.931516386,2585,7,43.4256075,-80.445346,758,22016
861,544934.2040312986,4808479.965583546,2586,7,43.427865499999996,-80.4448495,757,22019
862,544796.2028718692,4808563.9545473205,2587,7,43.42863,-80.44654750000001,756,22019
863,544455.6807869826,4808710.41356295,2589,7,43.429969,-80.45074249999999,755,22018
864,544156.7095842509,4808840.606733144,2590,7,43.431159,-80.454438,754,22018
865,544293.7203851521,4809194.959241868,2603,7,43.4343415,-80.45271650000001,753,22018
866,543967.2102917852,4809205.434869221,2605,7,43.434455,-80.4567375,752,22018
867,543782.7264035237,4809210.398647709,2606,7,43.4345105,-80.4590165,764,22004
868,543680.738599946,4809542.978065694,1878,7,43.437511,-80.46025,440,21503
869,543186.2165973405,4809794.457437281,1880,7,43.439803999999995,-80.4663405,442,21515
870,542919.6884948662,4809932.971057674,1881,7,43.441066500000005,-80.46962300000001,443,21614
871,542728.1863265228,4810039.92884386,1882,7,43.442040500000004,-80.471981,444,21604
872,542567.5265658881,4810098.136249169,1883,7,43.44257375,-80.47396175,220,21606
873,542322.2410151501,4810282.481448815,1884,7,43.4442475,-80.4769785,445,21606
874,542163.2170768682,4810387.9375888705,1885,7,43.445206,-80.4789355,446,21675
875,542001.7838909464,4810454.455345641,1886,7,43.445814000000006,-80.48092533333333,447,21647
876,541785.2024533938,4810628.420102264,2564,7,43.4473925,-80.4835885,448,21618
877,541462.5969318469,4810846.579828943,1888,7,43.449374750000004,-80.48755874999999,0,21651
878,541214.7446423846,4810963.923395848,1890,7,43.450445,-80.490613,449,21658
879,540920.2419268192,4811093.459259563,1891,7,43.4516275,-80.494243,450,21659
880,540619.5995236496,4811224.797353741,1893,7,43.4528265,-80.49796125,273,21642
881,540190.7002973163,4811405.427877341,1896,7,43.454476,-80.5032365,452,21224
882,540039.9970527882,4811468.724312681,1897,7,43.455054000000004,-80.50509450000001,453,21223
883,539804.20045805,4811570.170300999,1898,7,43.45598,-80.5080015,454,21213
884,539532.4300349839,4811688.627837793,1900,7,43.457061,-80.511352,455,21203
885,539212.1791370794,4811832.968877936,1902,7,43.4583775,-80.5153,456,40728
886,538900.910127664,4812042.458699541,1904,7,43.46028,-80.5191325,457,40757
887,538653.2417627326,4812492.423086613,1907,7,43.46434433333334,-80.52216200000001,460,40733
888,538579.6903399316,4812855.801097753,1909,7,43.46762,-80.5230455,461,40705
889,538528.2150655339,4813115.445426574,1910,7,43.4699605,-80.5236635,462,40744
890,538485.6971379719,4813386.469639995,1911,7,43.472403,-80.52417,463,40750
891,538386.4577286855,4813771.959714583,1913,7,43.475879166666665,-80.5253945,94,40702
892,538381.5848608388,4814048.967527879,1914,7,43.478373500000004,-80.52541049999999,464,40429
893,538301.0597450694,4814451.734195082,1915,7,43.482004200000006,-80.52639020000001,465,40414
894,538258.9048010587,4814814.088181398,1916,7,43.485269,-80.52688599999999,466,40510
895,538217.7166164959,4815062.915483066,1917,7,43.4875115,-80.5273655,467,40510
896,538143.702798923,4815500.405965734,1918,7,43.4914545,-80.52826250000001,468,40510
897,538108.7085067305,4815827.678749196,1919,7,43.494403,-80.52866,469,40502
898,538076.8638792341,4816246.528759705,1130,7,43.498175999999994,-80.5290369090909,65,40502
899,542728.6863265228,4810039.92884386,2569,7,43.442040500000004,-80.471981,444,21604
900,542920.1884948662,4809932.971057674,2570,7,43.441066500000005,-80.46962300000001,443,21614
901,543186.7165973405,4809794.457437281,2571,7,43.439803999999995,-80.4663405,442,21515
902,543550.6735527458,4809581.8969483785,2572,7,43.437869,-80.461854,751,22004
903,543783.2264035237,4809210.398647709,3661,7,43.4345105,-80.4590165,764,22004
904,543967.7102917852,4809205.434869221,2573,7,43.434455,-80.4567375,752,22018
905,544294.2203851521,4809194.959241868,2575,7,43.4343415,-80.45271650000001,753,22018
906,544157.2095842509,4808840.606733144,2576,7,43.431159,-80.454438,754,22018
907,544456.1807869826,4808710.41356295,2578,7,43.429969,-80.45074249999999,755,22018
908,544796.7028718692,4808563.9545473205,2580,7,43.42863,-80.44654750000001,756,22019
909,544934.7040312986,4808479.965583546,2581,7,43.427865499999996,-80.4448495,757,22019
910,544896.1857794821,4808228.931516386,2582,7,43.4256075,-80.445346,758,22016
911,545209.2379728563,4808121.959301767,2583,7,43.424625500000005,-80.4414875,759,22016
912,538044.7290654683,4816074.984394734,2504,7,43.496633,-80.529434,735,40530
913,538144.202798923,4815500.405965734,2505,7,43.4914545,-80.52826250000001,468,40510
914,538218.2166164959,4815062.915483066,2507,7,43.4875115,-80.5273655,467,40510
915,538259.4048010587,4814814.088181398,2508,7,43.485269,-80.52688599999999,466,40510
916,538301.5597450694,4814451.734195082,2509,7,43.482004200000006,-80.52639020000001,465,40414
917,538382.0848608388,4814048.967527879,2532,7,43.478373500000004,-80.52541049999999,464,40429
918,538386.9577286855,4813771.959714583,2533,7,43.475879166666665,-80.5253945,94,40702
919,538486.1971379719,4813386.469639995,3581,7,43.472403,-80.52417,463,40750
920,538528.7150655339,4813115.445426574,2535,7,43.4699605,-80.5236635,462,40744
921,538580.1903399316,4812855.801097753,1957,7,43.46762,-80.5230455,461,40705
922,538653.7417627326,4812492.423086613,4048,7,43.46434433333334,-80.52216200000001,460,40733
923,538691.204317918,4812164.418135882,1959,7,43.461389,-80.521716,502,40733
924,538901.410127664,4812042.458699541,2536,7,43.46028,-80.5191325,457,40757
925,539212.6791370794,4811832.968877936,2538,7,43.4583775,-80.5153,456,40728
926,539532.9300349839,4811688.627837793,2540,7,43.457061,-80.511352,455,21203
927,539804.70045805,4811570.170300999,2542,7,43.45598,-80.5080015,454,21213
928,540040.4970527882,4811468.724312681,2543,7,43.455054000000004,-80.50509450000001,453,21223
929,540191.2002973163,4811405.427877341,2544,7,43.454476,-80.5032365,452,21224
930,540620.0995236496,4811224.797353741,1901,7,43.4528265,-80.49796125,273,21642
931,540920.7419268192,4811093.459259563,2457,7,43.4516275,-80.494243,450,21659
932,541119.2933687567,4810999.324357933,2458,7,43.450769,-80.49179,721,21658
933,541463.0969318469,4810846.579828943,2561,7,43.449374750000004,-80.48755874999999,0,21651
934,541630.7036778255,4810717.923834915,3730,7,43.448207,-80.485491,1080,21608
935,541785.7024533938,4810628.420102264,1887,7,43.4473925,-80.4835885,448,21618
936,542002.2838909464,4810454.455345641,2565,7,43.445814000000006,-80.48092533333333,447,21647
937,542163.7170768682,4810387.9375888705,3579,7,43.445206,-80.4789355,446,21675
938,542322.7410151501,4810282.481448815,2567,7,43.4442475,-80.4769785,445,21606
939,542568.0265658881,4810098.136249169,2568,7,43.44257375,-80.47396175,220,21606
940,538077.3638792341,4816246.528759705,1126,6,43.498175999999994,-80.5290369090909,65,40502
941,537944.7018326115,4816629.450807849,2810,6,43.501630500000005,-80.5306325,110,40508
942,538103.0268472211,4816845.818366034,4042,6,43.50357066666667,-80.52867133333335,106,40511
943,538339.6823367612,4817024.460299946,1920,6,43.505167,-80.52571900000001,470,40527
944,538444.2976632384,4817235.242111742,4008,6,43.5070595,-80.52441,1173,40527
945,538697.6922688544,4817714.348800114,4051,6,43.511360333333336,-80.52125366666667,1089,40531
946,538979.2304832228,4817462.684363174,4038,6,43.50907966666667,-80.51777633333332,1093,40609
947,539522.9994861094,4817117.936267646,4036,6,43.505947,-80.5110745,1181,40531
948,539664.3770772726,4816884.3159699775,4035,6,43.503836,-80.50934266666665,474,40607
949,540134.7312916958,4816253.939486971,3784,6,43.498135,-80.503571,1094,40524
950,540291.7541515746,4816017.797049072,3679,6,43.496000333333335,-80.50164633333333,1064,40524
951,540606.9883109693,4815668.920249555,3680,6,43.492841999999996,-80.4977735,1063,40524
952,540923.418004652,4815283.490106733,4032,6,43.4893544,-80.4939014,1062,40602
953,541063.2263466625,4815138.367443911,4030,6,43.48804,-80.492171,1180,40602
954,541361.189656347,4814845.265866408,1941,6,43.4853845,-80.4885085,486,40603
955,541680.2066744871,4814558.471526931,1942,6,43.482784499999994,-80.48458550000001,487,21327
956,541803.2121750776,4814434.511228266,1943,6,43.4816615,-80.483074,488,21328
957,541694.7025294061,4814169.9547168575,1944,6,43.4792855,-80.48443599999999,489,21328
958,541697.9772845266,4814000.272060591,1945,6,43.4777575,-80.4844085,490,21328
959,541700.1671590068,4813711.91290552,2440,6,43.475161,-80.4844035,705,21326
960,541705.2150940738,4813275.470399327,2441,6,43.471231,-80.4843745,704,21314
961,541711.7169327658,4813054.941587796,2442,6,43.469245,-80.48431099999999,703,21314
962,541723.716807281,4812632.425315914,2444,6,43.46544,-80.484195,702,21323
963,541725.7071794642,4812500.440614241,2445,6,43.4642515,-80.48418050000001,701,21323
964,541733.7043262811,4812103.94391229,2447,6,43.460680999999994,-80.48411200000001,700,21325
965,541504.2277428492,4811999.461252284,2448,6,43.459753,-80.48695649999999,699,21325
966,541229.701302608,4811888.435749906,2449,6,43.458768500000005,-80.49035825,698,21305
967,540855.8960238218,4811702.318350187,3744,6,43.457113250000006,-80.495005,722,21335
968,540932.7069502387,4811448.151178386,2539,6,43.4548205,-80.4940685,471,21609
969,540620.5995236496,4811224.797353741,1474,6,43.4528265,-80.49796125,273,21642
970,540822.2298937239,4811011.179282132,1273,6,43.450891999999996,-80.49546050000001,151,21659
971,541274.6193421658,4810567.689314299,2713,6,43.446874,-80.489903,697,21643
972,541324.7206340723,4810261.966557095,2715,6,43.4441185,-80.489307,812,21661
973,541560.7159445649,4810080.443515579,2716,6,43.442471,-80.48640449999999,813,21644
974,541728.5257319645,4809963.893707531,3618,6,43.44141225,-80.48433975,825,21660
975,541907.0738747709,4809800.213646933,2718,6,43.43992849999999,-80.482146,814,21640
976,542058.2439739811,4809670.935300488,2719,6,43.438756,-80.480288,815,21602
977,542220.047051725,4809550.556239117,2721,6,43.437663,-80.478298,816,21613
978,542475.2201788934,4809345.251106823,2722,6,43.4358,-80.475161,817,21671
979,542726.1902705908,4809032.921136691,2724,6,43.4329735,-80.4720845,818,22002
980,543036.7012878908,4808576.93325424,2725,6,43.42885,-80.468284,819,22009
981,543180.417898467,4808323.576475743,2115,6,43.4265605,-80.46652850000001,545,22009
982,543433.1432356467,4807982.129972505,1463,6,43.4234715,-80.46343350000001,266,22011
983,543770.8103415482,4808053.170275054,2730,6,43.4240915,-80.45925650000001,458,22014
984,543975.6164450503,4807797.838868125,2731,6,43.4217805,-80.45674700000001,820,22014
985,544128.673784478,4807671.450561265,2732,6,43.4206335,-80.4548665,821,22014
986,544361.1899650795,4807748.941327843,2733,6,43.4213175,-80.451988,822,22014
987,544575.1960854144,4807845.9202629905,2734,6,43.422178,-80.4493365,823,22014
988,544793.722887129,4807996.960993037,2594,6,43.423525,-80.44663700000001,736,22014
989,544928.4927446967,4807913.672256052,2595,6,43.42276699999999,-80.44497899999999,734,22013
990,545196.5804974606,4807769.8640406085,3495,6,43.421456,-80.441673,1015,22001
991,544928.9927446967,4807913.672256052,2497,6,43.42276699999999,-80.44497899999999,734,22013
992,544794.222887129,4807996.960993037,2506,6,43.423525,-80.44663700000001,736,22014
993,544575.6960854144,4807845.9202629905,2736,6,43.422178,-80.4493365,823,22014
994,544361.6899650795,4807748.941327843,2737,6,43.4213175,-80.451988,822,22014
995,544129.173784478,4807671.450561265,2738,6,43.4206335,-80.4548665,821,22014
996,543976.1164450503,4807797.838868125,2740,6,43.4217805,-80.45674700000001,820,22014
997,543771.3103415482,4808053.170275054,1905,6,43.4240915,-80.45925650000001,458,22014
998,543764.073487831,4807787.634072307,1906,6,43.421701,-80.459361,459,22010
999,543510.8810934623,4807854.922263851,2349,6,43.42232166666667,-80.46249566666667,262,22011
1000,543158.2216922665,4808459.095991834,2296,6,43.427782,-80.466792,641,22008
1001,542726.6902705908,4809032.921136691,2745,6,43.4329735,-80.4720845,818,22002
1002,542475.7201788934,4809345.251106823,2746,6,43.4358,-80.475161,817,21671
1003,542220.547051725,4809550.556239117,2748,6,43.437663,-80.478298,816,21613
1004,541907.5738747709,4809800.213646933,2749,6,43.43992849999999,-80.482146,814,21640
1005,541729.0257319645,4809963.893707531,2750,6,43.44141225,-80.48433975,825,21660
1006,541561.2159445649,4810080.443515579,2751,6,43.442471,-80.48640449999999,813,21644
1007,541325.2206340723,4810261.966557095,2752,6,43.4441185,-80.489307,812,21661
1008,541275.1193421658,4810567.689314299,2410,6,43.446874,-80.489903,697,21643
