node_id,x_coord,y_coord
778,541128.8914221021,4811150.204399431
779,541575.7421724516,4811048.992263759
780,541721.7311331312,4810966.931311928
781,541969.694355353,4810816.982612592
782,542356.715090624,4810584.952157876
783,542809.7160853789,4810428.995319415
784,543085.7101937815,4810281.04224302
785,543274.9964320351,4810052.689845096
786,543643.7086451239,4809699.890713229
787,544217.6954073065,4809422.976683492
788,544722.6908931346,4809194.9646358965
789,544992.7457199736,4809089.919168639
790,545209.6703410217,4809087.926821149
791,545410.702951579,4808933.901526328
792,545739.6832955438,4808640.921361132
793,545903.1929017524,4808451.890339518
794,545635.4671884049,4807979.282206193
795,523985.92076285044,4801988.201894436
796,523943.2790308276,4802338.657751382
797,523670.362976147,4802703.07416967
798,523342.43431849085,4802867.8527989555
799,523178.01791213534,4802812.202576371
800,523128.63009211665,4803230.274326834
801,523409.5012649463,4803922.017417341
802,523945.06834660366,4804964.835799921
803,525314.6352830045,4805421.169375176
804,526785.5710753686,4805690.717974848
805,527262.593048598,4805790.247335418
806,527798.7371978504,4805903.047520536
807,528669.2810133025,4806090.045467653
808,531922.5634674566,4806793.765837755
809,535682.936171204,4807649.98902203
810,536218.7265249477,4807942.599002873
811,535547.7151448415,4809237.98729239
812,536195.4288368742,4807939.697479783
813,535732.2228825254,4807698.338737623
814,533958.7748971012,4807272.8184190225
815,531880.4312416777,4806800.563413448
816,528639.7666561138,4806099.804386087
817,527773.8422798385,4805911.940774426
818,527290.2716301981,4805813.792418621
819,526608.7144699157,4805672.47150169
820,523876.6238093481,4804900.180109911
821,523378.86990298243,4803903.031606091
822,523103.9794797872,4803214.086713177
823,523178.56870942225,4802793.324767585
824,523360.2308046424,4802851.699961268
825,523670.79047907586,4802673.534482211
826,523922.1087127076,4802345.912554239
827,548312.198398882,4804330.9610963445
828,547800.2372618006,4804428.947595829
829,547652.9012675309,4804066.726683302
830,546688.6918234811,4803987.932532298
831,546494.7328171155,4803688.950250032
832,546414.7106578421,4803510.923992266
833,546290.667829405,4803490.970452674
834,546050.6696902995,4803832.953980518
835,545727.685448471,4803969.919805608
836,545471.7440081241,4804364.902871037
837,545358.6941396273,4804494.972914606
838,545603.7153508338,4804671.988625073
839,545818.7023741871,4804713.981074911
840,546034.6673657581,4804828.062556112
841,546321.7108715187,4804397.888329987
842,546059.6723095042,4804448.961624404
843,545893.6866095403,4804691.944720178
844,545619.7041342679,4804690.977031118
845,545318.6971983876,4804480.932840725
846,545462.7261840011,4804356.956820708
847,545743.9866989987,4803954.925838396
848,546017.8358769838,4803849.056258495
849,546267.6811408234,4803511.914648589
850,546405.7435739693,4803471.990934603
851,546509.7235828356,4803699.937447324
852,546709.7393446363,4803977.9714354435
853,547681.1838184972,4804064.705007439
854,547943.1263237565,4804255.48211292
855,545229.6903376312,4807888.4811452
856,545204.7380984836,4808132.98315523
857,544906.6811905976,4808230.948278484
858,544938.6699778924,4808483.938028596
859,544782.7336233712,4808574.971299803
860,544446.6742145056,4808719.90552493
861,544189.6932077797,4808829.945234318
862,544301.2078391332,4809204.951737817
863,543954.6934118881,4809194.913476218
864,543766.7350082395,4809223.899915394
865,543680.738599946,4809542.978065694
866,543189.7083730849,4809798.922269133
867,542911.6877056008,4809943.970770595
868,542720.6778390922,4810049.932344431
869,542604.7429352729,4810121.944141441
870,542341.7435016913,4810275.995735781
871,542176.6968028926,4810386.91128821
872,542024.683150532,4810484.917856203
873,541784.7295438998,4810632.915163264
874,541477.7037947228,4810820.934262813
875,541214.7446423846,4810963.923395848
876,540961.7446197817,4811080.99481265
877,540621.1982439546,4811228.974804207
878,540188.6671274607,4811413.967476265
879,540063.4010633687,4811471.862053497
880,539826.3972304589,4811572.189479315
881,539551.6657518634,4811691.961481256
882,539207.6653441654,4811843.993204858
883,538921.009939911,4812043.130073353
884,538660.7087688823,4812530.411847558
885,538582.7073040752,4812886.915531861
886,538534.7128105032,4813131.975198702
887,538494.7076041425,4813394.961792897
888,538432.6745286195,4813790.985567207
889,538390.4294106285,4814050.9615193475
890,538330.6886448525,4814429.896099867
891,538275.2345451752,4814783.975097709
892,538225.6987806393,4815059.906609567
893,538162.2334464135,4815473.914568985
894,538108.7085067305,4815827.678749196
895,538096.7171765949,4816231.986628824
896,542735.6948360488,4810029.92535165
897,542927.6893100042,4809921.971354253
898,543182.7248169379,4809789.992607301
899,543550.6735527458,4809581.8969483785
900,543798.7178627971,4809196.897417765
901,543979.7271326204,4809215.956285911
902,544285.2329073347,4809184.966755707
903,544142.2161201575,4808863.94917008
904,544464.6873846956,4808700.921612951
905,544809.6721643619,4808552.937821601
906,544929.7380794378,4808475.993141518
907,544884.690362035,4808226.914772262
908,545212.7378599546,4808110.935450768
909,538044.7290654683,4816074.984394734
910,538124.1723000169,4815526.897416454
911,538209.7344595778,4815065.924366
912,538241.5752055934,4814844.201307637
913,538301.7243824707,4814488.927053316
914,538372.7403059414,4814046.973548066
915,538417.6957207313,4813722.930530777
916,538476.6866490379,4813377.977499403
917,538521.7172880266,4813098.915661346
918,538576.6733453639,4812824.6866667
919,538647.626022914,4812498.3511559665
920,538705.7353617749,4812197.93100444
921,538880.8103121428,4812041.787385712
922,539216.6929444696,4811821.9445541315
923,539495.9283709239,4811690.968221106
924,539782.003673246,4811568.151195884
925,540016.593021413,4811465.586653296
926,540192.7334721296,4811396.888279112
927,540645.7824648409,4811201.804923402
928,540878.7393901864,4811105.923961229
929,541119.2933687567,4810999.324357933
930,541428.5931111868,4810833.293268343
931,541630.7036778255,4810717.923834915
932,541785.6753634609,4810623.92504132
933,542149.7373553035,4810388.963916456
934,542302.7385667555,4810288.967218067
935,542570.7106139462,4810128.948185045
936,538069.7169893552,4816259.932456437
937,537943.6791440811,4816645.937719394
938,538076.3898789783,4816797.839756878
939,538352.6661654883,4817029.976339533
940,538459.6676362667,4817247.491254093
941,538732.5820328202,4817681.532890248
942,538950.7774051256,4817453.227349866
943,539517.1877619758,4817109.57246204
944,539628.538016483,4816897.8764935825
945,540134.7312916958,4816253.939486971
946,540321.0815657158,4816012.493627481
947,540604.2410552559,4815661.906758407
948,540935.1924023823,4815249.205140589
949,541060.2159693665,4815128.1313611325
950,541353.8963635368,4814841.167293368
951,541665.6995537654,4814556.993459747
952,541806.4033385147,4814454.577771258
953,541686.6958437269,4814169.96067672
954,541689.7154484177,4814034.927819711
955,541695.665641199,4813700.889890658
956,541697.7180590403,4813290.972662793
957,541705.6942734944,4813060.901642377
958,541714.696942798,4812625.927871916
959,541719.6895635742,4812485.909777026
960,541729.7218055624,4812106.917915586
961,541514.7267981034,4812008.966174022
962,541232.6797783572,4811880.957313262
963,540850.6852643914,4811702.931427946
964,540898.5411675712,4811431.895377224
965,540603.7441939281,4811265.519895898
966,540825.3198476798,4811001.979900211
967,541268.6105304562,4810571.095431888
968,541315.7444065345,4810260.967522995
969,541568.7139445419,4810062.945120081
970,541693.6877595504,4809953.988090168
971,541907.3798022367,4809790.053428694
972,542058.2439739811,4809670.935300488
973,542236.301198678,4809526.779811769
974,542465.7303749559,4809348.523188811
975,542699.6883654726,4809044.914534743
976,543036.7012878908,4808576.93325424
977,543198.2467359847,4808339.294748219
978,543430.3686426764,4807966.730103993
979,543791.700660643,4808021.153526149
980,543977.044329028,4807789.90727586
981,544128.6757977742,4807664.953474858
982,544369.6965944562,4807747.942174952
983,544573.7249537779,4807841.912324322
984,544779.2051369858,4807998.978117012
985,544919.1872097756,4807910.948145515
986,545196.5804974606,4807769.8640406085
987,544936.7982726465,4807916.396378144
988,544807.2406460504,4807994.943898132
989,544576.6672152587,4807849.928202015
990,544352.6833383694,4807749.940491441
991,544128.6717710585,4807677.947647738
992,543974.1885642443,4807805.77046077
993,543749.9202185031,4808085.187088825
994,543764.073487831,4807787.634072307
995,543514.8863114018,4807903.081161868
996,543158.2216922665,4808459.095991834
997,542752.6922709235,4809020.927842335
998,542484.7099921863,4809341.979038139
999,542203.7930182522,4809574.332705736
1000,541906.7679479305,4809810.373865344
1001,541713.701639204,4809962.996787392
1002,541552.7179853428,4810097.941920761
1003,541333.6968591016,4810262.965603164
1004,541280.6281599842,4810564.283202046
1005,541358.3112628423,4810761.893409916
1006,540989.7796833226,4810941.44995712
1007,540904.3756863188,4810974.693827025
1008,540604.6733281572,4811202.889879659
1009,540829.9944828834,4811381.391040986
1010,540886.5105652302,4811705.480980664
1011,541262.6826450503,4811882.917948202
1012,541493.728657933,4811989.95634725
1013,541737.6868505212,4812100.969911339
1014,541731.7247688645,4812514.97145734
1015,541732.7366544057,4812638.922772171
1016,541717.739602661,4813048.981538584
1017,541712.7121630312,4813259.968144346
1018,541704.668661771,4813722.9359236825
1019,541706.2392023428,4813965.616312916
1020,541702.7092152232,4814169.948766514
1021,541800.020991481,4814414.444687553
1022,541694.7137892441,4814559.949625416
1023,541368.482940333,4814849.364447437
1024,541066.2367145262,4815148.603528266
1025,540943.7752257718,4815273.913142286
1026,540609.7355608335,4815675.933741942
1027,540322.4413799111,4816041.933252901
1028,540104.7374561,4816307.959013117
1029,539675.914174995,4816856.285259045
1030,539528.8111956654,4817126.300078477
1031,538968.1761018328,4817463.87902138
1032,538648.824712134,4817700.81729936
1033,538428.9276342686,4817222.993005096
1034,538326.6984869675,4817018.944285597
1035,538132.9810592445,4816854.690746837
1036,537945.724525443,4816612.963896855
1037,545139.2427551846,4813595.922737533
1038,545395.7781709797,4813743.694650986
1039,545793.6811149449,4813926.976933805
1040,546034.6900749045,4814046.902300825
1041,546253.7366942002,4814183.900340065
1042,546163.6834282967,4813752.912787791
1043,546092.7282452026,4813507.977036188
1044,545810.7276103209,4813370.889467594
1045,545552.711625221,4813512.965988331
1046,545182.0030033991,4813419.06427978
1047,540605.1733281572,4811202.889879659
1048,540830.4944828834,4811381.391040986
1049,541322.8054961849,4811669.825890922
1050,541263.1826450503,4811882.917948202
1051,541494.228657933,4811989.95634725
1052,541738.1868505212,4812100.969911339
1053,542014.2754952513,4812271.058609692
1054,542445.9457143433,4812476.896520226
1055,543152.4345093359,4812813.904669251
1056,543415.8814143911,4812892.008201107
1057,543711.6112430638,4813017.866228343
1058,543953.3383306458,4813137.387449343
1059,544281.6947923058,4813243.3814933635
1060,544578.6425974385,4813339.410243303
1061,544850.411095568,4813474.2675171355
1062,545025.381825958,4813568.394459046
1063,544826.1464414527,4813486.322882074
1064,544536.0434009957,4813347.458138523
1065,544307.3271427357,4813269.316565302
1066,543966.0431546046,4813161.348791595
1067,543700.0189753713,4813046.667236099
1068,543352.7850231057,4812917.368301024
1069,543145.8112112139,4812837.629562318
1070,542458.4365789271,4812510.18276643
1071,542070.129522631,4812317.386745823
1072,541730.2218055624,4812106.917915586
1073,541515.2267981034,4812008.966174022
1074,541233.1797783572,4811880.957313262
1075,541300.2219077657,4811618.821232696
1076,540966.3725695903,4811464.407154267
1077,540604.2441939281,4811265.519895898
1078,539098.519367572,4807057.417338621
1079,539067.3308489443,4806850.886648222
1080,539355.7285793353,4806529.931882981
1081,539629.6994536679,4806491.886274439
1082,539832.8955055813,4806828.815008151
1083,540093.1353247955,4806508.727686785
1084,540358.6754891559,4806188.901106894
1085,540541.9276283494,4805984.093038782
1086,540688.2960209898,4805787.730205881
1087,540737.6738555661,4805629.544706863
1088,540819.2917661034,4805269.091290573
1089,540918.0025664518,4804895.859498081
1090,541203.4021907496,4804231.454788229
1091,541202.6728110772,4803912.818474002
1092,540883.824802966,4803664.9941850025
1093,540919.9418452774,4803506.063706638
1094,540962.0434680578,4803322.292261835
1095,541369.4810289622,4803378.305561223
1096,541785.4308508451,4803471.490286542
1097,541788.1908994945,4803824.123817391
1098,541653.4844190322,4804100.720627921
1099,541967.2109645066,4804200.395579502
1100,542179.9011217046,4804187.837767698
1101,542424.0684609398,4804128.6167135555
1102,542718.5077773712,4804202.439559558
1103,543179.2046492061,4804608.408152893
1104,543095.7456972785,4804804.896928135
1105,543137.7356978443,4805229.972711133
1106,543089.7441029847,4805478.886938551
1107,542621.6782690077,4805876.956887568
1108,542505.6741144927,4806218.959433416
1109,542418.6845003183,4806596.90790431
1110,542295.2886707492,4806920.431579005
1111,542144.6990658441,4807143.052183298
1112,542418.3107146854,4807261.827879347
1113,542634.993366744,4807334.935674949
1114,543158.6714349026,4807454.54563058
1115,543435.9178152606,4807997.52984262
1116,543162.5889777851,4808307.858251363
1117,542824.5273286836,4808108.792055546
1118,542992.5785203206,4807917.835800511
1119,543180.2381189454,4807487.446676192
1120,542609.0080653615,4807347.432524437
1121,542398.8005478975,4807274.588358844
1122,542132.6921034516,4807092.891827973
1123,542253.3837046658,4806940.937506581
1124,542406.7458907863,4806576.952977158
1125,542495.7230409201,4806191.9089831
1126,542636.6809350605,4805834.959543575
1127,543053.1448675251,4805516.414186539
1128,543117.696733913,4805222.958955114
1129,543087.7440869323,4804776.969616168
1130,543153.317285724,4804616.461200877
1131,542793.7975736503,4804169.7089887
1132,542555.6694354073,4804259.940651637
1133,542211.6881420317,4804181.928001843
1134,541952.6782562671,4804205.969388666
1135,541652.7250444812,4804131.923905699
1136,541745.7077383361,4803882.945264282
1137,541842.7001875923,4803536.926038929
1138,541497.2826519588,4803421.736379846
1139,540981.2923647598,4803327.295625484
1140,540931.1456816596,4803515.23849917
1141,540894.9195299001,4803665.394513048
1142,541206.4056559808,4803898.4034127565
1143,541230.0005961263,4804199.63172332
1144,540934.9816810786,4804913.843107758
1145,540846.6982942781,4805290.136369222
1146,540759.5766867697,4805609.68601492
1147,540701.9093949618,4805813.022983075
1148,540477.1731823741,4806103.9799564965
1149,540315.5239834472,4806282.822528532
1150,540079.6744289652,4806553.071928008
1151,539756.8996345272,4806821.595194304
1152,539668.6765544437,4806513.994112607
1153,539357.6769077497,4806542.937298759
1154,539150.0089771234,4806750.522960393
1155,535526.6869690972,4809265.974681573
1156,535737.1830303327,4809496.981232028
1157,536061.4266106479,4809656.412793326
1158,536627.6859101275,4809908.906284572
1159,536843.2291841387,4810170.95880295
1160,537259.8055953269,4810082.51433826
1161,537572.6776787193,4810034.939675882
1162,537937.7033418363,4810340.956697338
1163,538050.7098017993,4810347.9240076905
1164,538241.6721736026,4810363.8866274925
1165,538153.8282492737,4810643.59524158
1166,538262.6892464454,4810709.960248935
1167,538514.7047859953,4810829.897363036
1168,538777.6692711576,4810957.903397273
1169,539136.0805698442,4811131.008836379
1170,539329.6898650557,4811229.980622418
1171,539578.7189933958,4811424.906970857
1172,539552.1657518634,4811691.961481256
1173,539208.1653441654,4811843.993204858
1174,539306.6835078365,4812080.908394499
1175,539447.7202770683,4812310.963164683
1176,539652.4873247964,4812418.11770301
1177,540003.0209945455,4812593.223628758
1178,540199.7261945031,4812692.906072122
1179,540430.7126169255,4812807.904381757
1180,540733.6984702812,4812585.940296767
1181,540885.7127824641,4812396.945642153
1182,541030.6834623804,4812103.957768638
1183,541213.6982611069,4811875.954483761
1184,541354.679575911,4811577.951327529
1185,541611.7113227661,4811421.936973746
1186,541557.731521283,4811292.994557545
1187,541453.3993266433,4810852.1041020285
1188,541490.6913529511,4810879.987852618
1189,541501.7310388228,4811123.946958875
1190,541553.72236467,4811273.978304566
1191,541605.706523299,4811437.892777956
1192,541430.8153262432,4811537.992519984
1193,541209.7446024526,4811913.913384507
1194,541048.6997903786,4812107.954656268
1195,540934.8119056519,4812357.816878491
1196,540723.6840850925,4812609.980136302
1197,540418.7314031649,4812822.936868793
1198,540220.740953602,4812722.907064362
1199,540022.7321356323,4812624.993227665
1200,539697.7005406715,4812460.587287744
1201,539482.6704486755,4812351.927396519
1202,539287.6960593683,4812062.91679591
1203,539217.1929444696,4811821.9445541315
1204,539351.8937867832,4811722.888671202
1205,539353.7300480106,4811546.978443055
1206,539556.7689879921,4811428.9984305445
1207,539387.693866884,4811272.966818285
1208,539181.7367901787,4811168.923793749
1209,539038.6934767177,4811097.903191551
1210,538763.6347167799,4810964.264209626
1211,538539.7376147556,4810852.91898289
1212,538293.6888685292,4810736.901934695
1213,538170.631975671,4810605.485454665
1214,538270.6911330642,4810397.924827326
1215,538064.7393261571,4810356.8880614275
1216,537897.6871044607,4810333.956937519
1217,537614.6884461998,4810061.939509989
1218,537209.7095712636,4810185.968211253
1219,537003.895279879,4810102.872852322
1220,536774.5108925796,4810200.794814907
1221,536513.8357351291,4809876.858724136
1222,536090.7053197449,4809689.887498065
1223,535711.7234817649,4809505.9532915875
1224,541453.8993266433,4810852.1041020285
1225,541445.4433232261,4810698.457140233
1226,541768.6850928606,4810505.983475139
1227,542071.1322051772,4810303.177669135
1228,542184.7212734408,4810229.5872540325
1229,541990.6915868985,4810121.979116186
1230,541747.684811026,4809976.978723643
1231,541522.6696997937,4809628.96686726
1232,541589.7146143046,4809373.939048918
1233,541848.6724992332,4809260.925715193
1234,542163.7146405575,4809162.9327125605
1235,542123.7250463917,4808917.903662245
1236,541958.7209094604,4808665.987832372
1237,541840.733346558,4808139.935688086
1238,541912.6868862091,4807945.914311128
1239,541652.7320600252,4807726.958067125
1240,541466.1094280131,4807928.939131465
1241,541257.678015401,4808177.992793861
1242,540853.6972416443,4808106.898751157
1243,540740.7251105441,4808007.926746255
1244,540941.7391961667,4807804.902604248
1245,540696.6693287097,4807715.904097002
1246,540378.3233852871,4807641.579957617
1247,539941.7144253808,4807536.9166919775
1248,539805.1995869303,4807458.922926616
1249,539635.5131651947,4807307.992426169
1250,539095.4437362296,4807043.294857488
1251,539067.8308489443,4806850.886648222
1252,539543.4654555878,4807169.737444889
1253,539806.3308650602,4807431.830823657
1254,540374.4750973505,4807621.7881242735
1255,540738.816055405,4807707.384628003
1256,540945.6713758104,4807823.917872399
1257,540741.7316057098,4808028.923325299
1258,540860.7190334493,4808096.945794072
1259,541267.6249834439,4808139.848650554
1260,541499.6669127019,4807855.956259414
1261,541723.6971965823,4807744.944153507
1262,541929.5996546217,4807972.896180117
1263,541850.6309609907,4808175.536634224
1264,541979.7286125268,4808619.917067848
1265,542126.8368311457,4808860.282280557
1266,542159.7236744227,4809179.900151782
1267,541836.6757352429,4809276.955174224
1268,541625.6658240112,4809344.951737214
1269,541501.2200186974,4809563.752907512
1270,541759.0286403424,4809961.611432187
1271,541915.2347395943,4810062.647025587
1272,542205.9734788561,4810247.379046956
1273,541978.9729235864,4810392.451989579
1274,541782.6660729335,4810521.951907958
1275,541491.1913529511,4810879.987852618
1276,535527.1869690972,4809265.974681573
1277,535366.339847655,4809532.009206406
1278,535162.7934976163,4809797.488928281
1279,535148.2674240007,4810040.854320469
1280,534735.175587032,4810444.971366785
1281,534636.7168865929,4810580.182827316
1282,534639.8267867302,4811029.992460379
1283,534633.7158812576,4811242.974558403
1284,534527.7420426859,4811523.96855889
1285,534694.6688608553,4811598.903059377
1286,534928.7219558252,4811708.951220513
1287,535202.6845031481,4811626.970381944
1288,535455.6788640816,4811548.888446959
1289,535817.7174269669,4811794.913893903
1290,536043.7035485071,4811759.913074293
1291,536258.6992430275,4811692.986268646
1292,536481.6919599329,4811823.464361211
1293,536786.691945614,4812134.981971734
1294,537097.7374822387,4812459.985520482
1295,537186.2338888213,4812682.92569375
1296,537319.2173411109,4813033.947488899
1297,537552.1699351016,4813353.987505149
1298,537831.7167619837,4813493.381604486
1299,537987.6782078794,4813575.88947501
1300,538210.2092314509,4813687.9846591465
1301,538380.6741535288,4813766.9161794
1302,538555.2247079703,4813860.985515097
1303,538777.66831212,4813970.988997105
1304,539028.1815902734,4813682.901639412
1305,539370.301478901,4813266.08274745
1306,539646.3857675147,4813619.656280439
1307,539706.6958196792,4813788.936334234
1308,539807.688976295,4814148.928235916
1309,539963.6934568984,4814462.93549697
1310,539816.7017850708,4814607.888821159
1311,540902.7961906024,4815324.197304895
1312,540610.2355608335,4815675.933741942
1313,540231.7392579726,4815998.964670727
1314,540066.7348371866,4815710.995833885
1315,539833.2312524139,4815709.387725234
1316,539587.7036770616,4815854.985179786
1317,539406.666183698,4815689.995307948
1318,539138.7031949635,4816107.912619504
1319,538965.7025605598,4816201.977716322
1320,538714.7309883528,4816133.892078182
1321,538478.6883090407,4816267.922681304
1322,538125.7198876241,4816235.926981412
1323,538542.710089395,4816156.8940249225
1324,538757.7087729073,4816125.920880753
1325,538929.7191972052,4816174.892473445
1326,539148.7184608055,4816067.988570952
1327,539424.6690476235,4815680.993657162
1328,539600.7391026221,4815851.952131314
1329,539741.70089093,4815736.945335662
1330,540067.6882772989,4815740.988270218
1331,540321.5815657158,4816012.493627481
1332,540604.7410552559,4815661.906758407
1333,540869.0987748671,4815269.7912560785
1334,539886.7294212681,4814526.894987302
1335,539826.7324491204,4814210.902235864
1336,539687.6028810673,4813831.0272217095
1337,539628.4080011413,4813609.665992501
1338,539342.2319013017,4813266.474047066
1339,539055.2301880254,4813676.950054247
1340,538761.7018894531,4813990.888149554
1341,538555.1911385027,4813880.9763823375
1342,538353.1965923061,4813788.97477018
1343,538182.2378130516,4813699.931708706
1344,537965.7438472896,4813592.980292442
1345,537758.6797261788,4813478.978040143
1346,537523.636500531,4813365.156724546
1347,537255.1995798845,4812937.969586607
1348,537162.7275358727,4812688.9070986295
1349,537091.6876244623,4812500.933687319
1350,536796.6944290962,4812169.909677626
1351,536527.7101187137,4811900.900829062
1352,536241.6723093604,4811699.891497236
1353,536033.7269169404,4811794.95486618
1354,535795.6748160804,4811801.904645844
1355,535418.7102177275,4811547.916633702
1356,535199.7119695334,4811653.942534879
1357,534922.7177560048,4811727.911426904
1358,534703.6924594793,4811621.939005476
1359,534522.6748334304,4811533.938024305
1360,534623.0436068957,4811241.475943963
1361,534582.3093780911,4810933.296880081
1362,534579.7427660461,4810644.9715687465
1363,534755.7113497403,4810369.8895070385
1364,535135.3802155259,4810029.236902048
1365,535150.712190882,4809786.430991826
1366,535366.2938954586,4809509.908012321
1367,543430.8686426764,4807966.730103993
1368,543180.7381189454,4807487.446676192
1369,543592.2387819891,4806517.535095777
1370,543920.5166162654,4805603.519279818
1371,543742.7175810436,4805623.910920016
1372,543531.6986726522,4805659.974695494
1373,543220.6984008858,4805565.907192644
1374,543090.3981304673,4805515.985457556
1375,542558.7431540674,4805866.897576243
1376,542320.7389038187,4805701.919982174
1377,542079.6826125184,4805686.974976144
1378,541697.7361001571,4805748.909469744
1379,541663.6729377726,4805481.931566153
1380,541771.6739666002,4805315.896859551
1381,541937.6969149691,4805248.956819293
1382,542321.7031817919,4805250.908355407
1383,542609.7125993575,4805347.898633167
1384,543038.7076323457,4805481.89326759
1385,543226.6927992359,4805552.951434286
1386,543456.6892917283,4805625.951072097
1387,543673.7046353861,4805676.99560674
1388,543736.6885712451,4805579.55849397
1389,543911.1262211546,4805578.136269508
1390,543605.304648996,4806537.943690159
1391,543159.1714349026,4807454.54563058
1392,545251.0428553397,4807893.396621294
1393,545771.3381733594,4808059.608494164
1394,545984.7263321974,4808600.939077931
1395,546139.696992488,4808972.945021218
1396,546296.1036708225,4809251.117185724
1397,546884.6705878018,4809820.935505924
1398,547110.7205024731,4810003.987360078
1399,547272.4663889873,4810123.179054183
1400,547587.6097611347,4810372.5106910495
1401,547853.5129085998,4810590.188045226
1402,548174.3119686433,4810789.387589524
1403,548011.2269516396,4811089.871279343
1404,547888.7161667611,4811364.214002174
1405,547564.6121887955,4811406.788373408
1406,547290.0399962129,4811367.094813129
1407,546847.4246182982,4811255.939602537
1408,546636.8093844106,4810952.277308865
1409,546397.4399169972,4810849.780558956
1410,546226.1456528791,4810872.593237434
1411,546058.6982295457,4811279.9352049
1412,545954.6078921949,4811558.547177183
1413,545670.7334989683,4811386.913875582
1414,545274.5730446932,4811138.015595853
1415,545335.5276652756,4811001.596414263
1416,545063.6210829318,4810849.5057924185
1417,545000.2261099325,4810820.9801896345
1418,545166.7394186738,4810868.965474632
1419,545333.7449060248,4810977.928133511
1420,545294.4253034167,4811181.907565875
1421,545686.408209054,4811366.25141431
1422,545865.4947439737,4811492.19105125
1423,545957.7437130758,4811537.688783696
1424,546053.7418527901,4811211.931018125
1425,546216.4116311027,4810864.307860993
1426,546371.7244224376,4810823.94814452
1427,546598.7049826991,4810927.913179701
1428,546876.6115955416,4811247.479634363
1429,547132.8828001033,4811313.461200143
1430,547588.9885077211,4811415.0680498965
1431,547917.1279126557,4811271.456143385
1432,548005.0014184586,4811077.832128224
1433,548159.9776342445,4810779.7337437915
1434,547817.3246985752,4810592.596773855
1435,547530.3143881719,4810349.893953981
1436,547287.3003401718,4810165.82009329
1437,547089.6938025227,4810001.952415682
1438,546860.7014079348,4809822.990141472
1439,546280.679417644,4809257.897186886
1440,546143.5279613476,4809004.512903098
1441,545961.2342535938,4808593.889716448
1442,545635.9671884049,4807979.282206193
1443,539099.019367572,4807057.417338621
1444,539068.3308489443,4806850.886648222
1445,538906.7325085194,4806676.927084942
1446,538680.6764569327,4806507.926962017
1447,538955.7147242631,4806101.9177745925
1448,538990.6928273322,4805947.96822707
1449,538855.709717199,4805722.959699769
1450,539023.7288107782,4805653.960873184
1451,539316.7045836464,4805625.8964226935
1452,539655.6854238157,4805637.985307895
1453,539829.7355079742,4805728.96859647
1454,540202.679783205,4805815.918014628
1455,540477.5799534682,4805993.258124702
1456,540568.8328214668,4806077.098207344
1457,540640.737419842,4806356.961945992
1458,540771.3712585893,4806231.140659662
1459,541185.7956888188,4806241.430591772
1460,541528.6654455181,4806405.790870503
1461,541831.8243152996,4806442.869027677
1462,541908.6755574218,4806675.573945246
1463,541839.7221538465,4806892.936531771
1464,542133.1921034516,4807092.891827973
1465,542253.8837046658,4806940.937506581
1466,542432.6959575628,4806621.984689253
1467,542668.0971753432,4806911.338870466
1468,542461.715935983,4807259.99068687
1469,542635.493366744,4807334.935674949
1470,543159.6714349026,4807454.54563058
1471,543008.9270430523,4807918.3842387935
1472,542829.3937667778,4808120.040140268
1473,543431.3686426764,4807966.730103993
1474,543181.2381189454,4807487.446676192
1475,542609.5080653615,4807347.432524437
1476,542463.7177702943,4807224.907979986
1477,542650.5830361283,4806902.676467859
1478,542531.7338135822,4806657.925411623
1479,542295.7886707492,4806920.431579005
1480,542070.2295337609,4807114.933365555
1481,541858.6953556524,4806783.99239017
1482,541880.7443467397,4806570.892320649
1483,541727.7048780601,4806428.897296389
1484,541527.1103705658,4806421.662988882
1485,541181.770028698,4806250.9572467245
1486,540792.4207556114,4806231.601005104
1487,540588.668379852,4806357.981391076
1488,540461.1764892506,4806014.594459803
1489,540229.7287352036,4805828.962136188
1490,539883.6800288854,4805753.942422373
1491,539692.6809875834,4805694.954466514
1492,539250.729918431,4805663.939376315
1493,539033.6835699185,4805668.900467541
1494,538994.701238998,4805982.975319811
1495,538959.670870682,4806117.933266127
1496,538700.7210120602,4806499.934463281
1497,538874.7041366174,4806642.98023221
1498,535662.7066255221,4827468.924799564
1499,535513.2746133151,4827566.089552928
1500,535245.7264112884,4827547.907375749
1501,535213.6701247515,4827196.890342954
1502,535201.1417064047,4827061.771786629
1503,535177.6921318866,4826807.980613604
1504,535243.6971733369,4826689.933874911
1505,535392.7161042741,4826367.969255208
1506,535338.7059882926,4825816.923158012
1507,535298.7199774737,4825406.890583892
1508,535265.7230362551,4825017.997221343
1509,535412.6733943922,4823885.931409389
1510,535641.7312965838,4823225.9879783755
1511,535923.6711316939,4822442.944810401
1512,536293.5642101368,4821436.375519175
1513,536074.5076133895,4820947.965611086
1514,536042.7005358189,4820626.936289175
1515,536007.6044459257,4820346.094170966
1516,535966.6645140632,4819978.925923432
1517,535913.2120170428,4819532.837353193
1518,535756.6728195312,4818151.949188215
1519,535904.7261897621,4817534.902098612
1520,536333.5423827777,4817506.107373315
1521,536936.6676779314,4817560.924764257
1522,537399.7011515864,4817004.953381632
1523,537533.7374221988,4816844.99342304
1524,537946.224525443,4816612.963896855
1525,538055.716856395,4816247.969660385
1526,538032.3057794549,4816241.728911926
