geometry_id,geometry
1181,"LINESTRING (552493.6746982307 4805894.963433029, 552241.7252144936 4805835.922680455)"
1182,"LINESTRING (552241.7252144936 4805835.922680455, 551771.7134279085 4805573.969515975)"
1183,"LINESTRING (551771.7134279085 4805573.969515975, 551660.7267492729 4805441.954030517)"
1184,"LINESTRING (551660.7267492729 4805441.954030517, 551511.9428939513 4805306.4312045565)"
1185,"LINESTRING (551511.9428939513 4805306.4312045565, 551176.7423909386 4805424.940993731)"
1186,"LINESTRING (551176.7423909386 4805424.940993731, 551013.2908814403 4805846.742585862)"
1187,"LINESTRING (551013.2908814403 4805846.742585862, 550746.72681024 4806458.911450451)"
1188,"LINESTRING (550746.72681024 4806458.911450451, 550591.7417514072 4806848.911710894)"
1189,"LINESTRING (550591.7417514072 4806848.911710894, 550199.7105552208 4807000.917236302)"
1190,"LINESTRING (550199.7105552208 4807000.917236302, 549852.7040038151 4807175.93455143)"
1191,"LINESTRING (549852.7040038151 4807175.93455143, 549576.5951991355 4807257.308715681)"
1192,"LINESTRING (549576.5951991355 4807257.308715681, 549179.0753891405 4806546.931316775)"
1193,"LINESTRING (545229.6903376312 4807888.4811452, 545204.7380984836 4808132.98315523)"
1194,"LINESTRING (545204.7380984836 4808132.98315523, 544906.6811905976 4808230.948278484)"
1195,"LINESTRING (544906.6811905976 4808230.948278484, 544938.6699778924 4808483.938028596)"
1196,"LINESTRING (544938.6699778924 4808483.938028596, 544782.7336233712 4808574.971299803)"
1197,"LINESTRING (544782.7336233712 4808574.971299803, 544446.6742145056 4808719.90552493)"
1198,"LINESTRING (544446.6742145056 4808719.90552493, 544189.6932077797 4808829.945234318)"
1199,"LINESTRING (544189.6932077797 4808829.945234318, 544301.2078391332 4809204.951737817)"
1200,"LINESTRING (544301.2078391332 4809204.951737817, 543954.6934118881 4809194.913476218)"
1201,"LINESTRING (543954.6934118881 4809194.913476218, 543766.7350082395 4809223.899915394)"
1202,"LINESTRING (543766.7350082395 4809223.899915394, 543680.738599946 4809542.978065694)"
1203,"LINESTRING (543680.738599946 4809542.978065694, 543189.7083730849 4809798.922269133)"
1204,"LINESTRING (543189.7083730849 4809798.922269133, 542911.6877056008 4809943.970770595)"
1205,"LINESTRING (542911.6877056008 4809943.970770595, 542720.6778390922 4810049.932344431)"
1206,"LINESTRING (542720.6778390922 4810049.932344431, 542604.7429352729 4810121.944141441)"
1207,"LINESTRING (542604.7429352729 4810121.944141441, 542341.7435016913 4810275.995735781)"
1208,"LINESTRING (542341.7435016913 4810275.995735781, 542176.6968028926 4810386.91128821)"
1209,"LINESTRING (542176.6968028926 4810386.91128821, 542024.683150532 4810484.917856203)"
1210,"LINESTRING (542024.683150532 4810484.917856203, 541784.7295438998 4810632.915163264)"
1211,"LINESTRING (541784.7295438998 4810632.915163264, 541477.7037947228 4810820.934262813)"
1212,"LINESTRING (541477.7037947228 4810820.934262813, 541214.7446423846 4810963.923395848)"
1213,"LINESTRING (541214.7446423846 4810963.923395848, 540961.7446197817 4811080.99481265)"
1214,"LINESTRING (540961.7446197817 4811080.99481265, 540621.1982439546 4811228.974804207)"
1215,"LINESTRING (540621.1982439546 4811228.974804207, 540188.6671274607 4811413.967476265)"
1216,"LINESTRING (540188.6671274607 4811413.967476265, 540063.4010633687 4811471.862053497)"
1217,"LINESTRING (540063.4010633687 4811471.862053497, 539826.3972304589 4811572.189479315)"
1218,"LINESTRING (539826.3972304589 4811572.189479315, 539551.6657518634 4811691.961481256)"
1219,"LINESTRING (539551.6657518634 4811691.961481256, 539207.6653441654 4811843.993204858)"
1220,"LINESTRING (539207.6653441654 4811843.993204858, 538921.009939911 4812043.130073353)"
1221,"LINESTRING (538921.009939911 4812043.130073353, 538660.7087688823 4812530.411847558)"
1222,"LINESTRING (538660.7087688823 4812530.411847558, 538582.7073040752 4812886.915531861)"
1223,"LINESTRING (538582.7073040752 4812886.915531861, 538534.7128105032 4813131.975198702)"
1224,"LINESTRING (538534.7128105032 4813131.975198702, 538494.7076041425 4813394.961792897)"
1225,"LINESTRING (538494.7076041425 4813394.961792897, 538432.6745286195 4813790.985567207)"
1226,"LINESTRING (538432.6745286195 4813790.985567207, 538390.4294106285 4814050.9615193475)"
1227,"LINESTRING (538390.4294106285 4814050.9615193475, 538330.6886448525 4814429.896099867)"
1228,"LINESTRING (538330.6886448525 4814429.896099867, 538275.2345451752 4814783.975097709)"
1229,"LINESTRING (538275.2345451752 4814783.975097709, 538225.6987806393 4815059.906609567)"
1230,"LINESTRING (538225.6987806393 4815059.906609567, 538162.2334464135 4815473.914568985)"
1231,"LINESTRING (538162.2334464135 4815473.914568985, 538108.7085067305 4815827.678749196)"
1232,"LINESTRING (538108.7085067305 4815827.678749196, 538096.7171765949 4816231.986628824)"
1233,"LINESTRING (548312.198398882 4804330.9610963445, 547800.2372618006 4804428.947595829)"
1234,"LINESTRING (547800.2372618006 4804428.947595829, 547652.9012675309 4804066.726683302)"
1235,"LINESTRING (547652.9012675309 4804066.726683302, 546688.6918234811 4803987.932532298)"
1236,"LINESTRING (546688.6918234811 4803987.932532298, 546494.7328171155 4803688.950250032)"
1237,"LINESTRING (546494.7328171155 4803688.950250032, 546414.7106578421 4803510.923992266)"
1238,"LINESTRING (546414.7106578421 4803510.923992266, 546290.667829405 4803490.970452674)"
1239,"LINESTRING (546290.667829405 4803490.970452674, 546050.6696902995 4803832.953980518)"
1240,"LINESTRING (546050.6696902995 4803832.953980518, 545727.685448471 4803969.919805608)"
1241,"LINESTRING (545727.685448471 4803969.919805608, 545471.7440081241 4804364.902871037)"
1242,"LINESTRING (545471.7440081241 4804364.902871037, 545358.6941396273 4804494.972914606)"
1243,"LINESTRING (545358.6941396273 4804494.972914606, 545603.7153508338 4804671.988625073)"
1244,"LINESTRING (545603.7153508338 4804671.988625073, 545818.7023741871 4804713.981074911)"
1245,"LINESTRING (545818.7023741871 4804713.981074911, 546034.6673657581 4804828.062556112)"
1246,"LINESTRING (546034.6673657581 4804828.062556112, 546321.7108715187 4804397.888329987)"
1247,"LINESTRING (546321.7108715187 4804397.888329987, 546059.6723095042 4804448.961624404)"
1248,"LINESTRING (546059.6723095042 4804448.961624404, 545893.6866095403 4804691.944720178)"
1249,"LINESTRING (523985.92076285044 4801988.201894436, 523943.2790308276 4802338.657751382)"
1250,"LINESTRING (523943.2790308276 4802338.657751382, 523670.362976147 4802703.07416967)"
1251,"LINESTRING (523670.362976147 4802703.07416967, 523342.43431849085 4802867.8527989555)"
1252,"LINESTRING (523342.43431849085 4802867.8527989555, 523178.01791213534 4802812.202576371)"
1253,"LINESTRING (523178.01791213534 4802812.202576371, 523128.63009211665 4803230.274326834)"
1254,"LINESTRING (523128.63009211665 4803230.274326834, 523409.5012649463 4803922.017417341)"
1255,"LINESTRING (523409.5012649463 4803922.017417341, 523945.06834660366 4804964.835799921)"
1256,"LINESTRING (523945.06834660366 4804964.835799921, 525314.6352830045 4805421.169375176)"
1257,"LINESTRING (525314.6352830045 4805421.169375176, 526785.5710753686 4805690.717974848)"
1258,"LINESTRING (526785.5710753686 4805690.717974848, 527262.593048598 4805790.247335418)"
1259,"LINESTRING (527262.593048598 4805790.247335418, 527798.7371978504 4805903.047520536)"
1260,"LINESTRING (527798.7371978504 4805903.047520536, 528669.2810133025 4806090.045467653)"
1261,"LINESTRING (528669.2810133025 4806090.045467653, 531922.5634674566 4806793.765837755)"
1262,"LINESTRING (531922.5634674566 4806793.765837755, 535682.936171204 4807649.98902203)"
1263,"LINESTRING (535682.936171204 4807649.98902203, 536218.7265249477 4807942.599002873)"
1264,"LINESTRING (536218.7265249477 4807942.599002873, 535547.7151448415 4809237.98729239)"
1265,"LINESTRING (549180.0753891405 4806546.931316775, 550541.4127068742 4807233.923192251)"
1266,"LINESTRING (550541.4127068742 4807233.923192251, 550461.624354917 4807531.863515859)"
1267,"LINESTRING (550461.624354917 4807531.863515859, 550285.7068815659 4808237.577758177)"
1268,"LINESTRING (550285.7068815659 4808237.577758177, 550195.400109387 4808570.538901514)"
1269,"LINESTRING (550195.400109387 4808570.538901514, 549592.3304109192 4810192.931442404)"
1270,"LINESTRING (549592.3304109192 4810192.931442404, 549642.2141627459 4811616.68753603)"
1271,"LINESTRING (545194.5386854481 4807842.932378092, 545770.8381733594 4808059.608494164)"
1272,"LINESTRING (545770.8381733594 4808059.608494164, 545874.7108500425 4808602.966558135)"
1273,"LINESTRING (545874.7108500425 4808602.966558135, 545715.6960946798 4808668.968520142)"
1274,"LINESTRING (545715.6960946798 4808668.968520142, 545549.6763733916 4808789.902602496)"
1275,"LINESTRING (545549.6763733916 4808789.902602496, 545378.7190075598 4808995.992077776)"
1276,"LINESTRING (545378.7190075598 4808995.992077776, 545144.7406179644 4809126.918921631)"
1277,"LINESTRING (545144.7406179644 4809126.918921631, 544952.7044222219 4809122.970767623)"
1278,"LINESTRING (544952.7044222219 4809122.970767623, 544713.7235066497 4809216.895441785)"
1279,"LINESTRING (544713.7235066497 4809216.895441785, 544431.6819230047 4809336.977405177)"
1280,"LINESTRING (544431.6819230047 4809336.977405177, 544263.7441860698 4809410.950900822)"
1281,"LINESTRING (544263.7441860698 4809410.950900822, 543593.684296434 4809738.99406328)"
1282,"LINESTRING (543593.684296434 4809738.99406328, 543281.5343451925 4810067.947271468)"
1283,"LINESTRING (543281.5343451925 4810067.947271468, 543047.2179220081 4810327.553364192)"
1284,"LINESTRING (543047.2179220081 4810327.553364192, 542828.6822291398 4810436.890100869)"
1285,"LINESTRING (542828.6822291398 4810436.890100869, 542450.3717018956 4810541.005527994)"
1286,"LINESTRING (542450.3717018956 4810541.005527994, 541960.725578598 4810840.916085877)"
1287,"LINESTRING (541960.725578598 4810840.916085877, 541727.6880529288 4810984.960162427)"
1288,"LINESTRING (541727.6880529288 4810984.960162427, 541510.1252931261 4810969.623092917)"
1289,"LINESTRING (541510.1252931261 4810969.623092917, 541122.1935240352 4811173.819629412)"
1290,"LINESTRING (541122.1935240352 4811173.819629412, 540620.6982439546 4811228.974804207)"
1291,"LINESTRING (540620.6982439546 4811228.974804207, 540829.4944828834 4811381.391040986)"
1292,"LINESTRING (540829.4944828834 4811381.391040986, 540851.6721267111 4811686.94455033)"
1293,"LINESTRING (540851.6721267111 4811686.94455033, 540710.499221496 4811900.216852659)"
1294,"LINESTRING (540710.499221496 4811900.216852659, 540490.8143691731 4812161.886895574)"
1295,"LINESTRING (540490.8143691731 4812161.886895574, 540205.6265837064 4812463.266001634)"
1296,"LINESTRING (540205.6265837064 4812463.266001634, 539997.6171617878 4812631.396704535)"
1297,"LINESTRING (539997.6171617878 4812631.396704535, 539794.2687824493 4812792.786524173)"
1298,"LINESTRING (539794.2687824493 4812792.786524173, 539591.3926250295 4812958.072328944)"
1299,"LINESTRING (539591.3926250295 4812958.072328944, 539441.1419315242 4813130.557904807)"
1300,"LINESTRING (539441.1419315242 4813130.557904807, 539348.7358265326 4813246.965215855)"
1301,"LINESTRING (539348.7358265326 4813246.965215855, 539054.7301880254 4813676.950054247)"
1302,"LINESTRING (539054.7301880254 4813676.950054247, 538761.2018894531 4813990.888149554)"
1303,"LINESTRING (538761.2018894531 4813990.888149554, 538554.6911385027 4813880.9763823375)"
1304,"LINESTRING (538554.6911385027 4813880.9763823375, 538305.7092268975 4813759.942451951)"
1305,"LINESTRING (537250.4339789997 4813606.866886427, 537136.720690296 4813869.898062189)"
1306,"LINESTRING (537136.720690296 4813869.898062189, 536848.7046351917 4813723.936548718)"
1307,"LINESTRING (536848.7046351917 4813723.936548718, 536682.8249963392 4813678.606574803)"
1308,"LINESTRING (536682.8249963392 4813678.606574803, 536569.9769408397 4813905.779068063)"
1309,"LINESTRING (536569.9769408397 4813905.779068063, 536470.7133467067 4814104.928553102)"
1310,"LINESTRING (536470.7133467067 4814104.928553102, 536725.3301858869 4814441.828114692)"
1311,"LINESTRING (536725.3301858869 4814441.828114692, 536651.3385372008 4814871.676077342)"
1312,"LINESTRING (536651.3385372008 4814871.676077342, 536749.209648938 4815208.058969802)"
1313,"LINESTRING (536749.209648938 4815208.058969802, 536700.7285074355 4815334.9596979655)"
1314,"LINESTRING (536700.7285074355 4815334.9596979655, 536568.7336310409 4815310.918452609)"
1315,"LINESTRING (536568.7336310409 4815310.918452609, 536366.7035859112 4815108.914133745)"
1316,"LINESTRING (536366.7035859112 4815108.914133745, 536249.7202006995 4814848.955297865)"
1317,"LINESTRING (536249.7202006995 4814848.955297865, 535948.6643043533 4814998.9394652145)"
1318,"LINESTRING (535948.6643043533 4814998.9394652145, 535844.6858590731 4815026.9277399415)"
1319,"LINESTRING (535844.6858590731 4815026.9277399415, 535606.7056833064 4814781.99684947)"
1320,"LINESTRING (535606.7056833064 4814781.99684947, 535328.7285479645 4814958.896402725)"
1321,"LINESTRING (535328.7285479645 4814958.896402725, 535335.7210416576 4815228.922499241)"
1322,"LINESTRING (535335.7210416576 4815228.922499241, 535231.7349714395 4815444.946535316)"
1323,"LINESTRING (535231.7349714395 4815444.946535316, 535254.6824325178 4815725.940247535)"
1324,"LINESTRING (535254.6824325178 4815725.940247535, 535611.7348142641 4815848.9877595715)"
1325,"LINESTRING (535611.7348142641 4815848.9877595715, 535844.7060384386 4815827.901194913)"
1326,"LINESTRING (535844.7060384386 4815827.901194913, 535903.7448327771 4815718.931598691)"
1327,"LINESTRING (535903.7448327771 4815718.931598691, 536095.6820148884 4815811.916974889)"
1328,"LINESTRING (536095.6820148884 4815811.916974889, 536405.7014735296 4815956.9670341)"
1329,"LINESTRING (536405.7014735296 4815956.9670341, 536687.728029146 4816102.98950936)"
1330,"LINESTRING (536687.728029146 4816102.98950936, 536862.9051970743 4816181.689843789)"
1331,"LINESTRING (536862.9051970743 4816181.689843789, 537430.9857913384 4816467.366481101)"
1332,"LINESTRING (537430.9857913384 4816467.366481101, 537703.7324987826 4816602.607550339)"
1333,"LINESTRING (537703.7324987826 4816602.607550339, 537947.224525443 4816612.963896855)"
1334,"LINESTRING (537947.224525443 4816612.963896855, 538091.6820262795 4816235.9563494)"
1335,"LINESTRING (541398.9666338176 4810758.47486576, 540990.7796833226 4810941.44995712)"
1336,"LINESTRING (540990.7796833226 4810941.44995712, 540622.1982439546 4811228.974804207)"
1337,"LINESTRING (540622.1982439546 4811228.974804207, 540189.1671274607 4811413.967476265)"
1338,"LINESTRING (540189.1671274607 4811413.967476265, 540063.9010633687 4811471.862053497)"
1339,"LINESTRING (540063.9010633687 4811471.862053497, 539826.8972304589 4811572.189479315)"
1340,"LINESTRING (539826.8972304589 4811572.189479315, 539552.6657518634 4811691.961481256)"
1341,"LINESTRING (539552.6657518634 4811691.961481256, 539208.6653441654 4811843.993204858)"
1342,"LINESTRING (539208.6653441654 4811843.993204858, 538922.009939911 4812043.130073353)"
1343,"LINESTRING (538922.009939911 4812043.130073353, 538661.7087688823 4812530.411847558)"
1344,"LINESTRING (538661.7087688823 4812530.411847558, 538583.2073040752 4812886.915531861)"
1345,"LINESTRING (538583.2073040752 4812886.915531861, 538535.2128105032 4813131.975198702)"
1346,"LINESTRING (538535.2128105032 4813131.975198702, 538495.2076041425 4813394.961792897)"
1347,"LINESTRING (538495.2076041425 4813394.961792897, 538353.6965923061 4813788.97477018)"
1348,"LINESTRING (538353.6965923061 4813788.97477018, 538152.6877533124 4813730.975312537)"
1349,"LINESTRING (538152.6877533124 4813730.975312537, 538007.7287253506 4813992.92678307)"
1350,"LINESTRING (538007.7287253506 4813992.92678307, 537900.7280731867 4814179.90634317)"
1351,"LINESTRING (537900.7280731867 4814179.90634317, 537771.7234737626 4814397.972366244)"
1352,"LINESTRING (537771.7234737626 4814397.972366244, 537658.6730135713 4814570.039576336)"
1353,"LINESTRING (537658.6730135713 4814570.039576336, 537415.6944490878 4814854.890081525)"
1354,"LINESTRING (537415.6944490878 4814854.890081525, 537242.6885540076 4814860.927675397)"
1355,"LINESTRING (537242.6885540076 4814860.927675397, 537082.7205452317 4815127.924631798)"
1356,"LINESTRING (537082.7205452317 4815127.924631798, 537260.6771712027 4815394.899410203)"
1357,"LINESTRING (537260.6771712027 4815394.899410203, 537383.7070849213 4815561.95168744)"
1358,"LINESTRING (537383.7070849213 4815561.95168744, 536739.6871668746 4815248.98862174)"
1359,"LINESTRING (536739.6871668746 4815248.98862174, 536631.4842303066 4814864.571159765)"
1360,"LINESTRING (536631.4842303066 4814864.571159765, 536705.9928418009 4814413.846313722)"
1361,"LINESTRING (536705.9928418009 4814413.846313722, 536424.6898259496 4814135.88761112)"
1362,"LINESTRING (536424.6898259496 4814135.88761112, 536522.1314142558 4813944.279729236)"
1363,"LINESTRING (536522.1314142558 4813944.279729236, 536626.7433977419 4813729.056242204)"
1364,"LINESTRING (536626.7433977419 4813729.056242204, 537169.5028305945 4813559.993445683)"
1365,"LINESTRING (545771.8381733594 4808059.608494164, 545202.3287751492 4807803.89080675)"
1366,"LINESTRING (545985.2263321974 4808600.939077931, 545771.8381733594 4808059.608494164)"
1367,"LINESTRING (546140.196992488 4808972.945021218, 545985.2263321974 4808600.939077931)"
1368,"LINESTRING (546040.7117982019 4809185.952338306, 546140.196992488 4808972.945021218)"
1369,"LINESTRING (545933.011241184 4809360.474185122, 546040.7117982019 4809185.952338306)"
1370,"LINESTRING (546051.1241339335 4809521.9868108565, 545933.011241184 4809360.474185122)"
1371,"LINESTRING (545878.7331580704 4809736.93900147, 546051.1241339335 4809521.9868108565)"
1372,"LINESTRING (545204.6947433215 4810481.945620692, 545878.7331580704 4809736.93900147)"
1373,"LINESTRING (545039.7431382758 4810886.996329744, 545204.6947433215 4810481.945620692)"
1374,"LINESTRING (544940.2210596956 4811094.903767912, 545039.7431382758 4810886.996329744)"
1375,"LINESTRING (544742.2215641082 4811497.964446791, 544940.2210596956 4811094.903767912)"
1376,"LINESTRING (544520.1212499598 4811766.378389731, 544742.2215641082 4811497.964446791)"
1377,"LINESTRING (544100.7362830591 4811910.889375194, 544520.1212499598 4811766.378389731)"
1378,"LINESTRING (543822.6999246386 4811856.987335753, 544100.7362830591 4811910.889375194)"
1379,"LINESTRING (543610.6938798167 4811762.986143742, 543822.6999246386 4811856.987335753)"
1380,"LINESTRING (543373.7198394716 4811549.994569863, 543610.6938798167 4811762.986143742)"
1381,"LINESTRING (543064.6980045828 4811403.965465433, 543373.7198394716 4811549.994569863)"
1382,"LINESTRING (542673.679877198 4811222.890860628, 543064.6980045828 4811403.965465433)"
1383,"LINESTRING (542290.6761006351 4811037.891326859, 542673.679877198 4811222.890860628)"
1384,"LINESTRING (542010.6867819548 4810899.978871387, 542290.6761006351 4811037.891326859)"
1385,"LINESTRING (541728.1880529288 4810984.960162427, 542010.6867819548 4810899.978871387)"
1386,"LINESTRING (541454.8993266433 4810852.1041020285, 541728.1880529288 4810984.960162427)"
1387,"LINESTRING (541399.4666338176 4810758.47486576, 541454.8993266433 4810852.1041020285)"
1388,"LINESTRING (541269.1105304562 4810571.095431888, 541399.4666338176 4810758.47486576)"
1389,"LINESTRING (540996.2260493196 4810455.925762442, 541269.1105304562 4810571.095431888)"
1390,"LINESTRING (540901.7454289024 4810327.967609862, 540996.2260493196 4810455.925762442)"
1391,"LINESTRING (540723.2321826034 4810075.996629105, 540901.7454289024 4810327.967609862)"
1392,"LINESTRING (540556.7016098922 4809842.989138353, 540723.2321826034 4810075.996629105)"
1393,"LINESTRING (540328.6859525179 4809633.93735734, 540556.7016098922 4809842.989138353)"
1394,"LINESTRING (540177.6853036986 4809427.906325026, 540328.6859525179 4809633.93735734)"
1395,"LINESTRING (539796.6915607787 4809147.995051942, 540177.6853036986 4809427.906325026)"
1396,"LINESTRING (539587.738051186 4809047.921210905, 539796.6915607787 4809147.995051942)"
1397,"LINESTRING (539339.6747201574 4808921.970685372, 539587.738051186 4809047.921210905)"
1398,"LINESTRING (538832.6746703264 4808641.936486974, 539339.6747201574 4808921.970685372)"
1399,"LINESTRING (538499.6684653509 4808516.972627908, 538832.6746703264 4808641.936486974)"
1400,"LINESTRING (538322.7076525457 4808420.897259069, 538499.6684653509 4808516.972627908)"
1401,"LINESTRING (538237.7325173999 4808303.912701809, 538322.7076525457 4808420.897259069)"
1402,"LINESTRING (538331.1056973963 4808196.491874934, 538237.7325173999 4808303.912701809)"
1403,"LINESTRING (538635.719462929 4807854.941688888, 538331.1056973963 4808196.491874934)"
1404,"LINESTRING (538660.9894831321 4807753.688300629, 538635.719462929 4807854.941688888)"
1405,"LINESTRING (538417.3748639786 4807631.241096458, 538660.9894831321 4807753.688300629)"
1406,"LINESTRING (538151.703065507 4807513.8979042815, 538417.3748639786 4807631.241096458)"
1407,"LINESTRING (537612.4895035524 4807393.5913284505, 538151.703065507 4807513.8979042815)"
1408,"LINESTRING (537310.6876551665 4807466.659335908, 537612.4895035524 4807393.5913284505)"
1409,"LINESTRING (537149.6839965072 4807213.88693501, 537310.6876551665 4807466.659335908)"
1410,"LINESTRING (536632.6977917467 4807077.900015269, 537149.6839965072 4807213.88693501)"
1411,"LINESTRING (536379.3679002553 4807049.431099207, 536632.6977917467 4807077.900015269)"
1412,"LINESTRING (536213.5917402499 4807375.943865291, 536379.3679002553 4807049.431099207)"
1413,"LINESTRING (536219.7265249477 4807942.599002873, 536213.5917402499 4807375.943865291)"
1414,"LINESTRING (536210.9417099224 4808201.549057403, 536219.7265249477 4807942.599002873)"
1415,"LINESTRING (536166.4180148296 4808600.121381436, 536210.9417099224 4808201.549057403)"
1416,"LINESTRING (535573.4687371232 4809234.7912824005, 536166.4180148296 4808600.121381436)"
1417,"LINESTRING (545109.7237868696 4807669.996932777, 545207.8679037471 4807883.337111603)"
1418,"LINESTRING (545141.6734509533 4807189.979716292, 545109.7237868696 4807669.996932777)"
1419,"LINESTRING (545135.7183140946 4806881.96592814, 545141.6734509533 4807189.979716292)"
1420,"LINESTRING (545172.7248335921 4806626.993931693, 545135.7183140946 4806881.96592814)"
1421,"LINESTRING (545235.1253828036 4806485.697243783, 545172.7248335921 4806626.993931693)"
1422,"LINESTRING (545158.7193547486 4806408.886365333, 545235.1253828036 4806485.697243783)"
1423,"LINESTRING (544625.6190023918 4806214.978483179, 545158.7193547486 4806408.886365333)"
1424,"LINESTRING (544666.7224381272 4805837.978176841, 544625.6190023918 4806214.978483179)"
1425,"LINESTRING (544723.8461502339 4805490.290185548, 544666.7224381272 4805837.978176841)"
1426,"LINESTRING (544795.7152377812 4805166.911934936, 544723.8461502339 4805490.290185548)"
1427,"LINESTRING (544932.6702414356 4804860.959596983, 544795.7152377812 4805166.911934936)"
1428,"LINESTRING (545219.7033387641 4804713.942209818, 544932.6702414356 4804860.959596983)"
1429,"LINESTRING (545604.7153508338 4804671.988625073, 545219.7033387641 4804713.942209818)"
1430,"LINESTRING (545819.7023741871 4804713.981074911, 545604.7153508338 4804671.988625073)"
1431,"LINESTRING (546075.218253225 4804427.962573701, 545819.7023741871 4804713.981074911)"
1432,"LINESTRING (546338.22148117 4804389.890660116, 546075.218253225 4804427.962573701)"
1433,"LINESTRING (546814.9244914958 4804253.462303793, 546338.22148117 4804389.890660116)"
1434,"LINESTRING (547682.1838184972 4804064.705007439, 546814.9244914958 4804253.462303793)"
1435,"LINESTRING (547944.1263237565 4804255.48211292, 547682.1838184972 4804064.705007439)"
1436,"LINESTRING (548313.198398882 4804330.9610963445, 547944.1263237565 4804255.48211292)"
1437,"LINESTRING (544980.6998860241 4807703.897926959, 545186.8310992386 4807809.229029341)"
1438,"LINESTRING (544736.6717715126 4807647.966435065, 544980.6998860241 4807703.897926959)"
1439,"LINESTRING (544402.6958144003 4807567.90628753, 544736.6717715126 4807647.966435065)"
1440,"LINESTRING (544275.1834182561 4807410.912628244, 544402.6958144003 4807567.90628753)"
1441,"LINESTRING (544471.7980826618 4807179.868026855, 544275.1834182561 4807410.912628244)"
1442,"LINESTRING (544568.004548922 4806834.764890816, 544471.7980826618 4807179.868026855)"
1443,"LINESTRING (544314.745192579 4806746.916945031, 544568.004548922 4806834.764890816)"
1444,"LINESTRING (543897.6663982199 4806601.921946526, 544314.745192579 4806746.916945031)"
1445,"LINESTRING (543726.7296445753 4806541.949967773, 543897.6663982199 4806601.921946526)"
1446,"LINESTRING (543178.6762954082 4806349.951224006, 543726.7296445753 4806541.949967773)"
1447,"LINESTRING (542548.1372895144 4806149.258559143, 543178.6762954082 4806349.951224006)"
1448,"LINESTRING (542190.3036212571 4806035.840860351, 542548.1372895144 4806149.258559143)"
1449,"LINESTRING (541678.9701815009 4805863.63032267, 542190.3036212571 4806035.840860351)"
1450,"LINESTRING (541190.3335704394 4805696.706106664, 541678.9701815009 4805863.63032267)"
1451,"LINESTRING (540760.0766867697 4805609.68601492, 541190.3335704394 4805696.706106664)"
1452,"LINESTRING (540702.4093949618 4805813.022983075, 540760.0766867697 4805609.68601492)"
1453,"LINESTRING (540569.3328214668 4806077.098207344, 540702.4093949618 4805813.022983075)"
1454,"LINESTRING (540506.0661051507 4806643.688226552, 540569.3328214668 4806077.098207344)"
1455,"LINESTRING (540468.7009278738 4806825.936613374, 540506.0661051507 4806643.688226552)"
1456,"LINESTRING (540395.7189083918 4807250.972603382, 540468.7009278738 4806825.936613374)"
1457,"LINESTRING (540348.7445405656 4807524.900352661, 540395.7189083918 4807250.972603382)"
1458,"LINESTRING (540108.7450224314 4808186.946135447, 540348.7445405656 4807524.900352661)"
1459,"LINESTRING (539974.6948132789 4808405.93973356, 540108.7450224314 4808186.946135447)"
1460,"LINESTRING (539751.7257398387 4808798.887847762, 539974.6948132789 4808405.93973356)"
1461,"LINESTRING (539666.7082072976 4809051.939133222, 539751.7257398387 4808798.887847762)"
1462,"LINESTRING (539455.726269083 4809283.929267908, 539666.7082072976 4809051.939133222)"
1463,"LINESTRING (539281.7388135167 4809363.987997664, 539455.726269083 4809283.929267908)"
1464,"LINESTRING (538756.7386359965 4809770.986649554, 539281.7388135167 4809363.987997664)"
1465,"LINESTRING (538640.7451483532 4810198.904482737, 538756.7386359965 4809770.986649554)"
1466,"LINESTRING (538600.6902216782 4810551.959549643, 538640.7451483532 4810198.904482737)"
1467,"LINESTRING (538547.7117971863 4810830.974519656, 538600.6902216782 4810551.959549643)"
1468,"LINESTRING (538373.6880446972 4811167.939925246, 538547.7117971863 4810830.974519656)"
1469,"LINESTRING (538218.6934017534 4811390.958088182, 538373.6880446972 4811167.939925246)"
1470,"LINESTRING (538098.6924500207 4811550.983831031, 538218.6934017534 4811390.958088182)"
1471,"LINESTRING (537949.7254314568 4811654.984852796, 538098.6924500207 4811550.983831031)"
1472,"LINESTRING (537645.7390044351 4811717.917318878, 537949.7254314568 4811654.984852796)"
1473,"LINESTRING (537448.0886386356 4811968.477238386, 537645.7390044351 4811717.917318878)"
1474,"LINESTRING (537299.2336772891 4812274.9571273355, 537448.0886386356 4811968.477238386)"
1475,"LINESTRING (537162.6651870888 4812450.903160863, 537299.2336772891 4812274.9571273355)"
1476,"LINESTRING (537186.7338888213 4812682.92569375, 537162.6651870888 4812450.903160863)"
1477,"LINESTRING (537319.7173411109 4813033.947488899, 537186.7338888213 4812682.92569375)"
1478,"LINESTRING (537552.6699351016 4813353.987505149, 537319.7173411109 4813033.947488899)"
1479,"LINESTRING (537832.2167619837 4813493.381604486, 537552.6699351016 4813353.987505149)"
1480,"LINESTRING (537988.1782078794 4813575.88947501, 537832.2167619837 4813493.381604486)"
1481,"LINESTRING (538210.7092314509 4813687.9846591465, 537988.1782078794 4813575.88947501)"
1482,"LINESTRING (538381.1741535288 4813766.9161794, 538210.7092314509 4813687.9846591465)"
1483,"LINESTRING (535366.839847655 4809532.009206406, 535548.2151448415 4809237.98729239)"
1484,"LINESTRING (535163.2934976163 4809797.488928281, 535366.839847655 4809532.009206406)"
